2	1	0	0	34 	 2 	 7.042099237442017 	 1.6742150783538818
2	2	0	0	34 	 2 	 5.39306640625 	 1.7731990814208984
2	3	0	0	34 	 2 	 5.339991807937622 	 1.749453067779541
2	4	0	0	34 	 2 	 7.104617118835449 	 1.6836450099945068
2	5	0	0	34 	 2 	 5.319927453994751 	 1.7364287376403809
2	6	0	0	34 	 2 	 5.46230411529541 	 1.773740291595459
2	7	0	0	34 	 2 	 5.364681959152222 	 1.7682628631591797
2	8	0	0	34 	 2 	 7.107568264007568 	 1.6776909828186035
2	9	0	0	34 	 2 	 5.485815048217773 	 1.7643163204193115
2	10	0	0	34 	 2 	 5.610222578048706 	 1.8079683780670166
3	1	0	0	33 	 3 	 12.784350156784058 	 2.7554078102111816
3	2	0	0	33 	 3 	 12.077716827392578 	 2.528181552886963
3	3	0	0	33 	 3 	 13.546344995498657 	 2.8443362712860107
3	4	0	0	33 	 3 	 15.046973705291748 	 2.815511465072632
3	5	0	0	33 	 3 	 11.629655361175537 	 2.593839645385742
3	6	0	0	33 	 3 	 11.372221946716309 	 2.549896001815796
3	7	0	0	33 	 3 	 10.454463005065918 	 2.5942189693450928
3	8	0	0	33 	 3 	 15.170072555541992 	 2.715059518814087
3	9	0	0	33 	 3 	 10.108675718307495 	 2.50382924079895
3	10	0	0	33 	 3 	 10.295492887496948 	 2.5435609817504883
5	1	0	0	31 	 5 	 30.854154586791992 	 3.823237180709839
5	2	0	0	31 	 4 	 29.042386054992676 	 3.6584067344665527
5	3	0	0	31 	 5 	 32.21885371208191 	 3.7611958980560303
5	4	0	0	31 	 5 	 27.144649505615234 	 3.8544936180114746
5	5	0	0	31 	 5 	 25.88947582244873 	 3.911318063735962
5	6	0	0	31 	 6 	 40.17333436012268 	 4.661588191986084
5	7	0	0	31 	 5 	 30.385993719100952 	 3.802485227584839
5	8	0	0	31 	 5 	 30.348573684692383 	 3.8565568923950195
5	9	0	0	31 	 4 	 26.34308648109436 	 4.102849960327148
5	10	0	0	31 	 4 	 29.632563591003418 	 3.9026734828948975
7	1	0	0	29 	 7 	 62.383838415145874 	 4.757225513458252
7	2	0	0	29 	 6 	 56.40042161941528 	 4.6782615184783936
7	4	0	0	29 	 7 	 62.001511335372925 	 4.612848281860352
7	5	0	0	29 	 8 	 74.09024667739868 	 5.288984060287476
7	6	0	0	29 	 7 	 72.88997483253479 	 5.339308500289917
7	7	0	0	29 	 7 	 50.328410625457764 	 4.714841842651367
7	8	0	0	29 	 6 	 43.88963842391968 	 4.8145740032196045
7	9	0	0	29 	 6 	 50.75840497016907 	 4.684351205825806
7	10	0	0	29 	 5 	 39.8236939907074 	 4.2240989208221436
10	1	0	0	26 	 7 	 68.43871760368347 	 4.585883855819702
10	2	0	0	26 	 8 	 77.85939192771912 	 5.200237274169922
10	4	0	0	26 	 9 	 82.68029260635376 	 5.086611747741699
10	6	0	0	26 	 9 	 88.32143235206604 	 5.3662474155426025
10	7	0	0	26 	 9 	 89.05949115753174 	 5.411221742630005
10	8	0	0	26 	 9 	 84.87741422653198 	 5.462127447128296
10	9	0	0	26 	 9 	 85.36361646652222 	 5.369443416595459
10	10	0	0	26 	 5 	 32.612327575683594 	 3.741849660873413
2	1	1	100	34 	 2 	 20.657559156417847 	 3.275709867477417
2	1	1	1000	34 	 2 	 9.581685304641724 	 2.364790439605713
2	1	1	10000	34 	 2 	 9.66587209701538 	 2.3824479579925537
2	2	1	100	34 	 2 	 10.17943787574768 	 2.522247314453125
2	2	1	1000	34 	 2 	 12.88842487335205 	 2.4035327434539795
2	2	1	10000	34 	 2 	 9.745736837387085 	 2.431790351867676
2	3	1	100	34 	 2 	 17.551840782165527 	 3.43825364112854
2	3	1	1000	34 	 2 	 16.756332874298096 	 3.2423059940338135
2	3	1	10000	34 	 2 	 9.73239016532898 	 2.405585289001465
2	4	1	100	34 	 2 	 13.08469271659851 	 2.9587059020996094
2	4	1	1000	34 	 2 	 12.467787742614746 	 2.6442625522613525
2	4	1	10000	34 	 2 	 12.507279634475708 	 2.641050100326538
2	5	1	100	34 	 2 	 10.69014286994934 	 2.63090443611145
2	5	1	1000	34 	 2 	 8.1935875415802 	 2.694751262664795
2	5	1	10000	34 	 2 	 8.682464361190796 	 3.2460148334503174
2	6	1	100	34 	 2 	 13.05733871459961 	 2.9660117626190186
2	6	1	1000	34 	 2 	 13.502822875976562 	 3.0248124599456787
2	6	1	10000	34 	 2 	 12.236781358718872 	 2.665060043334961
2	7	1	100	34 	 2 	 10.975269079208374 	 2.7188453674316406
2	7	1	1000	34 	 2 	 11.355061054229736 	 2.8101491928100586
2	7	1	10000	34 	 2 	 10.787280559539795 	 2.6522133350372314
2	8	1	100	34 	 2 	 13.04420804977417 	 2.9263076782226562
2	8	1	1000	34 	 2 	 13.029000282287598 	 2.7696118354797363
2	8	1	10000	34 	 2 	 12.19552993774414 	 2.604052782058716
2	9	1	100	34 	 2 	 6.32306432723999 	 2.640045642852783
2	9	1	1000	34 	 2 	 6.323308706283569 	 2.6552438735961914
2	9	1	10000	34 	 2 	 6.629164695739746 	 2.9444985389709473
2	10	1	100	34 	 2 	 10.667236804962158 	 2.639777898788452
2	10	1	1000	34 	 2 	 10.805736064910889 	 2.6904242038726807
2	10	1	10000	34 	 2 	 10.830317497253418 	 2.680912494659424
3	1	1	100	33 	 3 	 19.81704592704773 	 3.35583233833313
3	1	1	1000	33 	 3 	 19.535451650619507 	 3.289177417755127
3	1	1	10000	33 	 3 	 18.428111791610718 	 3.1403887271881104
3	2	1	100	33 	 3 	 26.855496883392334 	 4.589707374572754
3	2	1	1000	33 	 2 	 10.489094495773315 	 2.5207035541534424
3	2	1	10000	33 	 2 	 10.136444807052612 	 2.5183448791503906
3	3	1	100	33 	 3 	 29.943528652191162 	 4.5849363803863525
3	3	1	1000	33 	 3 	 19.27823781967163 	 3.2472970485687256
3	3	1	10000	33 	 3 	 18.26463747024536 	 3.107171058654785
3	4	1	100	33 	 3 	 22.982620000839233 	 3.596935749053955
3	4	1	1000	33 	 3 	 21.484963178634644 	 3.1479239463806152
3	4	1	10000	33 	 3 	 20.714919090270996 	 3.1285898685455322
3	5	1	100	33 	 4 	 38.79321837425232 	 4.908696413040161
3	5	1	1000	33 	 3 	 24.05817174911499 	 3.8206474781036377
3	5	1	10000	33 	 3 	 22.942646741867065 	 3.736478328704834
3	6	1	100	33 	 3 	 28.089571714401245 	 4.164996862411499
3	6	1	1000	33 	 3 	 19.051539182662964 	 3.1569385528564453
3	6	1	10000	33 	 3 	 18.63377809524536 	 3.192971706390381
3	7	1	100	33 	 2 	 23.245527029037476 	 3.4049572944641113
3	7	1	1000	33 	 3 	 17.470720052719116 	 3.3987271785736084
3	7	1	10000	33 	 3 	 16.203198194503784 	 3.1764044761657715
3	8	1	100	33 	 3 	 19.645298719406128 	 3.3589861392974854
3	8	1	1000	33 	 3 	 19.573601245880127 	 3.3651061058044434
3	8	1	10000	33 	 3 	 19.792458534240723 	 3.4069783687591553
3	9	1	100	33 	 3 	 19.499931573867798 	 3.3397061824798584
3	9	1	1000	33 	 3 	 19.509336948394775 	 3.3478403091430664
3	9	1	10000	33 	 3 	 20.05960702896118 	 3.5953452587127686
3	10	1	100	33 	 3 	 20.008697986602783 	 3.581352949142456
3	10	1	1000	33 	 3 	 19.991432666778564 	 3.4446938037872314
3	10	1	10000	33 	 3 	 19.96719717979431 	 3.4337809085845947
5	1	1	100	31 	 5 	 60.930113554000854 	 5.47446084022522
5	1	1	1000	31 	 5 	 46.28861927986145 	 4.428698301315308
5	1	1	10000	31 	 5 	 46.92944931983948 	 4.406192302703857
5	2	1	100	31 	 5 	 81.00755310058594 	 5.800899505615234
5	2	1	1000	31 	 4 	 37.0785698890686 	 3.7205564975738525
5	2	1	10000	31 	 4 	 29.584763526916504 	 3.715169906616211
5	3	1	100	31 	 5 	 42.423558950424194 	 5.709075450897217
5	3	1	1000	31 	 5 	 42.06481313705444 	 5.239527940750122
5	3	1	10000	31 	 5 	 41.42644143104553 	 5.188921689987183
5	4	1	100	31 	 5 	 63.6477165222168 	 5.609884977340698
5	4	1	1000	31 	 5 	 40.73383116722107 	 4.485428333282471
5	4	1	10000	31 	 5 	 41.29345679283142 	 4.485079050064087
5	5	1	100	31 	 5 	 66.0965485572815 	 5.38592529296875
5	5	1	1000	31 	 5 	 34.28289270401001 	 4.400767087936401
