G000308715	0.2371111847496869
G000308835	0.2494102517097007
G001310275	0.23490568038247278
G000308695	0.2302235203824728
G000308595	0.227186531639827
G001182745	0.21994185163982696
G000308795	0.23156109918415604
G001886715	0.24065311918415605
G000308355	0.22387825918415608
G000719275	0.22389997918415605
G000308635	0.2212346830205487
G001865855	0.20936329540344084
G000381925	0.23297951611736545
G000526215	0.20852681432394993
G000523235	0.21802501243062267
G001613505	0.21913723243062266
G000308855	0.22626909243062265
G000308515	0.26354973785799435
G000308675	0.2608453848834634
G000308495	0.25692316488346345
G000284035	0.22112981039029533
G000308755	0.2254235541653716
G001613465	0.2366668241653716
G001612765	0.23350088416537157
G000482385	0.29590992416537154
