G001044245	0.22843000633209956
G001044235	0.19824722633209954
G001655245	0.22013086243964977
G001049355	0.23410615416120875
G000184435	0.21743033416120877
G000455165	0.23007793416120878
G001494595	0.22580929534149624
G000230935	0.2255261585257442
G000559085	0.21531442997187406
G000015005	0.23804564775993386
G001307545	0.24161156775993384
G000805385	0.25169915775993384
G000455325	0.24029183775993385
G000612825	0.24136565775993385
G000373905	0.2637788577599338
G001570425	0.24677065775993384
G001291445	0.24046433057970112
G000613185	0.2294953505797011
G001428895	0.23706219057970115
G000317305	0.24498109057970113
G001426545	0.24164273417710513
G000328565	0.26105197567331917
G000230895	0.25401749567331916
G000379865	0.2283001256733192
G001005175	0.2267212256733192
G001583415	0.21972990567331918
G001499855	0.2342751556733192
G001499915	0.2367044956733192
G000234585	0.2487305056733192
