MYO	0.14596616919002578
TUR	0.1349759680043562
BOS	0.1624939680043562
SUS	0.15537796800435622
VIC	0.14533496800435622
FEL	0.13137196800435622
CAN	0.13706296800435622
EQU	0.12446496800435622
ERI	0.1897083822248108
SOR	0.2075103822248108
MUS	0.197326527905506
RAT	0.20299252790550604
DIP	0.17924752790550605
CAV	0.18675152790550606
SPE	0.13966852790550607
ORY	0.14381152790550603
OCH	0.17987752790550604
TUP	0.142661527905506
OTO	0.09696123178707058
TAR	0.11049937064772891
CAL	0.0863993706477289
NEW	0.0846633706477289
PON	0.07354237064772891
GOR	0.0721663706477289
HOM	0.0732073706477289
PAN	0.0728863706477289
LOX	0.11882367953721852
PRO	0.1547746795372185
ECH	0.19620567953721849
DAS	0.1472216795372185
CHO	0.1390346795372185
MAC	0.3066766795372185
MON	0.3207346795372185
ORN	0.4633376795372185
