G000188035	0.35583966933325356
G000009545	0.35055966933325355
G000380005	0.3487096693332536
G000831485	0.3408196693332536
G001638255	0.3717883349574842
G000006785	0.3470683349574842
G000317855	0.35549833495748423
G000772915	0.37124829982457946
G000188055	0.36552984821383067
G000007265	0.35653155659794605
G001598035	0.3568515053727015
G000379985	0.33037887616250217
G000270145	0.3321188761625022
G000376985	0.3305391557358584
G000423745	0.3622911359185377
G000423765	0.35484113591853766
G000228385	0.3704729078320126
G000228205	0.3704729078320126
G000228185	0.3726129078320126
G000686605	0.3669329078320126
G000228505	0.36585290783201263
G000187975	0.3601329078320127
G001514435	0.34893290783201253
G000253395	0.3481529078320126
G000785515	0.34359290783201263
G000228925	0.2364176411186559
G000229545	0.23717813850138328
G000230225	0.23615636443055688
G000229145	0.2377550152936288
G000007465	0.23792501529362886
G000229705	0.2372750152936288
G000229225	0.2355405234158524
G000286075	0.31408556684456784
G000347915	0.3153255668445679
G000423725	0.32670556684456786
G000372425	0.34992343890298333
G000380025	0.3913100904239465
G000380045	0.38992539870569015
G000014205	0.351196500633324
G000017005	0.3611465006333241
G000385925	0.3559065006333241
G000463505	0.36613617029858164
G000380065	0.3768978050150359
G000344275	0.32576617107768285
G000187465	0.3283333752486116
G000380125	0.3662008199203407
G000377005	0.3833408199203407
G001182825	0.37436081992034065
G000026745	0.3731208199203408
G000440115	0.37686081992034076
G000380085	0.3864708199203408
