1068	10	1	uniform	G000504425	0.175379	0.21571	0.24782771743440427
1068	10	1	uniform	G000701345	0.17705	0.25558	0.22451036283090411
1068	10	1	uniform	G000935205	0.174922	0.31063	0.23315811557345786
1068	10	1	uniform	G000938305	0.161735	0.32301	0.20684553204536793
1068	10	1	uniform	G001295845	0.166301	0.29646	0.22681297996850935
1068	10	1	uniform	G001425835	0.186352	0.21312	0.25622636840350377
1068	10	1	uniform	G001440475	0.209131	0.01701	0.20665411397306813
1068	10	1	uniform	G001693385	0.168618	0.32816	0.20982411397306816
1068	10	1	uniform	G001908185	0.165073	0.33302	0.21333836792896685
1068	10	1	uniform	G900011245	0.165859	0.32028	0.21992234959306248
1068	10	1	uniform	G900104755	0.166181	0.32709	0.2094570284524758
1068	10	1	uniform	G900108575	0.185596	0.2428	0.2522551689942458
1068	10	2	exp	G000011365	0.164195	0.40718	0.22927351944296395
1068	10	2	exp	G000013365	0.166183	0.35571	0.21275163009126882
1068	10	2	exp	G000013745	0.171837	0.32262	0.2261165022774621
1068	10	2	exp	G000013885	0.170456	0.2493	0.2427657156243562
1068	10	2	exp	G000014825	0.168179	0.32681	0.2190995362014995
1068	10	2	exp	G000195775	0.174277	0.32923	0.2286011375087312
1068	10	2	exp	G000218565	0.184575	0.18845	0.27945605942820856
1068	10	2	exp	G000239815	0.207257	0.00119	0.24607927048120845
1068	10	2	exp	G000284375	0.164991	0.41168	0.22077351944296394
1068	10	2	exp	G000308295	0.189027	0.15441	0.2576259520805476
1068	10	2	exp	G000314675	0.181772	0.27449	0.25476595208054764
1068	10	2	exp	G000314735	0.18588	0.18059	0.28137605942820854
1068	10	2	exp	G000333455	0.18543	0.01334	0.2385511375087312
1068	10	2	exp	G000344805	0.178939	0.33018	0.24974927048120843
1068	10	2	exp	G000472425	0.179372	0.29418	0.23728152517773457
1068	10	2	exp	G000472865	0.189017	0.06262	0.22418782489181519
1068	10	2	exp	G000473125	0.194309	0.05178	0.22548351944296396
1068	10	2	exp	G000516555	0.182872	0.1073	0.2802618674863899
1068	10	2	exp	G000701345	0.181927	0.30891	0.23388788236048208
1068	10	2	exp	G000938285	0.167542	0.38724	0.22847422821120444
1068	10	2	exp	G000938305	0.171752	0.36308	0.22675466600893227
1068	10	2	exp	G001425835	0.184817	0.24541	0.259250147198834
1068	10	2	exp	G001440475	0.209338	0.01856	0.22527305628778732
1068	10	2	exp	G001641695	0.168416	0.38584	0.2204293782470747
1068	10	2	exp	G001693385	0.180554	0.34843	0.22844305628778733
1068	10	2	exp	G900104755	0.175559	0.35442	0.22463289297280023
1068	10	2	exp	G900108575	0.18532	0.28853	0.2550821706820606
1068	10	2	uniform	G000011365	0.163861	0.40425	0.2275654572616013
1068	10	2	uniform	G000013365	0.167708	0.345	0.21465692183190016
1068	10	2	uniform	G000013745	0.172427	0.31102	0.2277266124611704
1068	10	2	uniform	G000013885	0.170063	0.24747	0.24196053376871576
1068	10	2	uniform	G000014825	0.169289	0.31448	0.22144865274010161
1068	10	2	uniform	G000195775	0.175912	0.3183	0.23040200637154024
1068	10	2	uniform	G000218565	0.1844	0.18511	0.2787028273901764
1068	10	2	uniform	G000239815	0.20815	0.00123	0.24468107564346164
1068	10	2	uniform	G000284375	0.164789	0.40975	0.21906545726160132
1068	10	2	uniform	G000308295	0.188035	0.15823	0.25616139492696527
1068	10	2	uniform	G000314675	0.181251	0.27494	0.25330139492696524
1068	10	2	uniform	G000314735	0.185858	0.17732	0.2806228273901764
1068	10	2	uniform	G000333455	0.186796	0.01293	0.24035200637154028
1068	10	2	uniform	G000344805	0.179	0.32638	0.24835107564346165
1068	10	2	uniform	G000472425	0.179354	0.29205	0.23581026255230358
1068	10	2	uniform	G000472865	0.188933	0.06318	0.2226566359081747
1068	10	2	uniform	G000473125	0.194541	0.05076	0.22377545726160136
1068	10	2	uniform	G000516555	0.182881	0.10501	0.2797706236335473
1068	10	2	uniform	G000701345	0.182024	0.30627	0.23283962024721414
1068	10	2	uniform	G000938285	0.167258	0.3863	0.226752584865573
1068	10	2	uniform	G000938305	0.171356	0.35964	0.22488143805204966
1068	10	2	uniform	G001425835	0.184729	0.24359	0.25841814992259177
1068	10	2	uniform	G001440475	0.210852	0.01838	0.22324740710399663
1068	10	2	uniform	G001641695	0.168424	0.3849	0.21876661702984182
1068	10	2	uniform	G001693385	0.180614	0.34563	0.22641740710399663
1068	10	2	uniform	G900104755	0.17537	0.35189	0.2229751162032865
1068	10	2	uniform	G900108575	0.185654	0.28686	0.2549034321519498
1068	10	3	exp	G000011365	0.159819	0.44603	0.21420456836712404
1068	10	3	exp	G000012725	0.195912	0.13675	0.27081859184377866
1068	10	3	exp	G000013365	0.176653	0.28115	0.2332312590614492
1068	10	3	exp	G000013745	0.183498	0.24811	0.2454590594151995
1068	10	3	exp	G000013885	0.191863	0.16926	0.2599285918437786
1068	10	3	exp	G000014825	0.184224	0.23324	0.24348905941519952
1068	10	3	exp	G000195775	0.186244	0.24851	0.24844876796678472
1068	10	3	exp	G000239815	0.216918	0.00105	0.24339571636132049
1068	10	3	exp	G000308295	0.178795	0.22113	0.22977517923882476
1068	10	3	exp	G000314735	0.182468	0.20806	0.25744492809773034
1068	10	3	exp	G000333455	0.188312	0.01241	0.25839876796678474
1068	10	3	exp	G000336555	0.178649	0.28822	0.23180071284981157
1068	10	3	exp	G000379145	0.209203	0.0051	0.21905275633816781
1068	10	3	exp	G000472385		0.24301882564534558
1068	10	3	exp	G000472425	0.190624	0.25434	0.24242882564534554
1068	10	3	exp	G000472865	0.182223	0.06971	0.22476349105214077
1068	10	3	exp	G000473125	0.14646	0.16183	0.21052515574336242
1068	10	3	exp	G000504425	0.187664	0.19172	0.2623790594151995
1068	10	3	exp	G000516555	0.198694	0.08282	0.2795204552474235
1068	10	3	exp	G000701345	0.189613	0.26013	0.235437426583348
1068	10	3	exp	G001425835	0.18472	0.26316	0.2474148200808836
1068	10	3	exp	G001440405	0.182106	0.32101	0.22133399460504025
1068	10	3	exp	G001440475	0.210846	0.01952	0.22799045292772135
1068	10	3	exp	G001641695	0.170345	0.37483	0.20779171040395122
1068	10	3	exp	G001908185	0.166915	0.35632	0.2102323963661996
1068	10	3	exp	G900011245	0.16992	0.35738	0.21490748355503586
1068	10	3	exp	G900108575	0.190282	0.27976	0.2600728392160852
1068	10	3	uniform	G000011365	0.164696	0.4307	0.21864858291043104
1068	10	3	uniform	G000012725	0.194995	0.14646	0.2695945695924279
1068	10	3	uniform	G000013365	0.175203	0.29838	0.22844698918907563
1068	10	3	uniform	G000013745	0.182248	0.26743	0.24198379651369398
1068	10	3	uniform	G000013885	0.190612	0.17994	0.2587045695924279
1068	10	3	uniform	G000014825	0.181888	0.24557	0.24001379651369395
1068	10	3	uniform	G000195775	0.18431	0.26303	0.2438608653189616
1068	10	3	uniform	G000239815	0.209414	0.00113	0.2408586420897234
1068	10	3	uniform	G000308295	0.183466	0.20879	0.23699824433746622
1068	10	3	uniform	G000314735	0.18201	0.21573	0.2578907022549529
1068	10	3	uniform	G000333455	0.185805	0.01342	0.25381086531896163
1068	10	3	uniform	G000336555	0.181393	0.2763	0.23826546542677743
1068	10	3	uniform	G000379145	0.207358	0.00608	0.2158875976005966
1068	10	3	uniform	G000472385		0.24190479492512817
1068	10	3	uniform	G000472425	0.188691	0.27515	0.24131479492512817
1068	10	3	uniform	G000472865	0.179568	0.06414	0.2226394811095646
1068	10	3	uniform	G000473125	0.155782	0.12878	0.21504877319010915
1068	10	3	uniform	G000504425	0.186951	0.20398	0.258903796513694
1068	10	3	uniform	G000516555	0.198596	0.07769	0.2790438573640148
1068	10	3	uniform	G000701345	0.188018	0.26957	0.23399031056451147
1068	10	3	uniform	G001425835	0.186191	0.25516	0.24922057787531457
1068	10	3	uniform	G001440405	0.179133	0.33583	0.21876843706959995
1068	10	3	uniform	G001440475	0.20801	0.02128	0.225390493544566
1068	10	3	uniform	G001641695	0.173345	0.37907	0.21160531076095385
1068	10	3	uniform	G001908185	0.170968	0.35879	0.21486193329977524
1068	10	3	uniform	G900011245	0.172982	0.36189	0.2201761413302265
1068	10	3	uniform	G900108575	0.189402	0.28624	0.2585646446151584
1068	10	4	exp	G000013365	0.177407	0.29935	0.2360421257854129
1068	10	4	exp	G000013745	0.178079	0.28739	0.24317772114378639
1068	10	4	exp	G000013885	0.162501	0.3068	0.22424775994158652
1068	10	4	exp	G000014825	0.180363	0.26612	0.24120772114378639
1068	10	4	exp	G000195775	0.182804	0.27333	0.2506321257854129
1068	10	4	exp	G000218565	0.179636	0.23437	0.2668419612342217
1068	10	4	exp	G000239815	0.205107	0.00126	0.2487550450972344
1068	10	4	exp	G000284375	0.166452	0.39402	0.21265415573423246
1068	10	4	exp	G000308295	0.196057	0.1598	0.2606150912730816
1068	10	4	exp	G000333455	0.190213	0.01057	0.26058212578541295
1068	10	4	exp	G000336555	0.185959	0.24024	0.2599873878372021
1068	10	4	exp	G000344805	0.18237	0.30743	0.25242504509723435
1068	10	4	exp	G000379145	0.193565	0.00871	0.22329115862283003
1068	10	4	exp	G000472385		0.2454827613284865
1068	10	4	exp	G000472865	0.183056	0.05851	0.22741390872922704
1068	10	4	exp	G000473125	0.169022	0.07336	0.21749030315197138
1068	10	4	exp	G000504425	0.183352	0.22664	0.26009772114378643
1068	10	4	exp	G000516555	0.187154	0.0883	0.2821984961556163
1068	10	4	exp	G000701345	0.184135	0.28402	0.2365221492736954
1068	10	4	exp	G001295845	0.18007	0.2931	0.2426521257854129
1068	10	4	exp	G001425835	0.188262	0.2463	0.2593002772921717
1068	10	4	exp	G001440405	0.177906	0.33959	0.22329708002318066
1068	10	4	exp	G001440475	0.209192	0.02076	0.22999708002318062
1068	10	4	exp	G001693385	0.179797	0.3334	0.23316708002318062
1068	10	4	exp	G001908185	0.168632	0.36816	0.21714753154128463
1068	10	4	exp	G900011245	0.171631	0.34816	0.2233843768119555
1068	10	4	exp	G900108575	0.187304	0.27144	0.25943731677891163
1068	10	4	uniform	G000013365	0.177934	0.27457	0.234434571557378
1068	10	4	uniform	G000013745	0.178259	0.26096	0.2418757974792359
1068	10	4	uniform	G000013885	0.17625	0.22502	0.2430496651128573
1068	10	4	uniform	G000014825	0.178835	0.23894	0.23990579747923593
1068	10	4	uniform	G000195775	0.183029	0.25705	0.249024571557378
1068	10	4	uniform	G000218565	0.184372	0.18673	0.2698319942783754
1068	10	4	uniform	G000239815	0.212409	0.00108	0.232922888034066
1068	10	4	uniform	G000284375	0.161653	0.44988	0.18974824741035404
1068	10	4	uniform	G000308295	0.189269	0.18426	0.24664943556753235
1068	10	4	uniform	G000333455	0.18664	0.01072	0.258974571557378
1068	10	4	uniform	G000336555	0.18165	0.25264	0.24714353662295568
1068	10	4	uniform	G000344805	0.180195	0.3287	0.23659288803406603
1068	10	4	uniform	G000379145	0.202636	0.0063	0.20199969125246367
1068	10	4	uniform	G000472385		0.2283388350088453
1068	10	4	uniform	G000472865	0.178624	0.05564	0.2108328628937792
1068	10	4	uniform	G000473125	0.15586	0.11143	0.1944658712055506
1068	10	4	uniform	G000504425	0.182986	0.20279	0.2587957974792359
1068	10	4	uniform	G000516555	0.186175	0.07933	0.2776026502375506
1068	10	4	uniform	G000701345	0.183292	0.29126	0.22529989664773775
1068	10	4	uniform	G001295845	0.180833	0.28259	0.24104457155737805
1068	10	4	uniform	G001425835	0.185596	0.24173	0.2533486784443456
1068	10	4	uniform	G001440405	0.17397	0.36618	0.2075405234131337
1068	10	4	uniform	G001440475	0.206878	0.02298	0.2142405234131337
1068	10	4	uniform	G001693385	0.176785	0.36059	0.21741052341313366
1068	10	4	uniform	G001908185	0.16384	0.40896	0.1939532945340038
1068	10	4	uniform	G900011245	0.167728	0.39297	0.19948433374105318
1068	10	4	uniform	G900108575	0.186564	0.27891	0.2554689806749897
1068	3	1	exp	G000011365	0.167467	0.36627	0.2184391254845123
1068	3	1	exp	G000012725	0.199768	0.10409	0.2803117034289814
1068	3	1	exp	G000013365	0.187351	0.2028	0.25430045954334324
1068	3	1	exp	G000013745	0.192388	0.1823	0.26227045954334327
1068	3	1	exp	G000013885	0.195316	0.15968	0.26942170342898136
1068	3	1	exp	G000014825	0.188736	0.1778	0.26030045954334324
1068	3	1	exp	G000195775	0.188962	0.18782	0.26889045954334323
1068	3	1	exp	G000218565	0.19538	0.15511	0.29256251754367674
1068	3	1	exp	G000239815	0.201931	0.00225	0.20002630163050739
1068	3	1	exp	G000284375	0.16885	0.34445	0.20993912548451232
1068	3	1	exp	G000308295	0.202915	0.11612	0.2756625175436767
1068	3	1	exp	G000314675	0.185571	0.19464	0.2728025175436767
1068	3	1	exp	G000314735	0.196721	0.14007	0.2944825175436767
1068	3	1	exp	G000333455	0.194318	0.00754	0.27884045954334324
1068	3	1	exp	G000336555	0.194132	0.14474	0.2748325175436767
1068	3	1	exp	G000379145	0.19883	0.00678	0.22251864489676987
1068	3	1	exp	G000472385		0.23454923859070884
1068	3	1	exp	G000472425	0.187839	0.21211	0.23395923859070886
1068	3	1	exp	G000472865	0.196085	0.04664	0.22429864489676984
1068	3	1	exp	G000473125	0.161675	0.13034	0.21464912548451232
1068	3	1	exp	G000504425	0.193031	0.14327	0.2791904595433433
1068	3	1	exp	G000701345	0.193642	0.18938	0.2369080488500719
1068	3	1	exp	G000935205	0.192615	0.23515	0.26140045954334323
1068	3	1	exp	G000938305	0.180097	0.2769	0.23040864489676988
1068	3	1	exp	G001295845	0.188316	0.21917	0.26091045954334324
1068	3	1	exp	G001425835	0.196027	0.17777	0.2729025175436767
1068	3	1	exp	G001440405	0.186148	0.25321	0.22075864489676986
1068	3	1	exp	G001440475	0.214811	0.01844	0.2274586448967698
1068	3	1	exp	G001641695	0.173387	0.31893	0.21004040698197265
1068	3	1	exp	G001693385	0.186549	0.25275	0.23062864489676985
1068	3	1	exp	G001908185	0.171847	0.30712	0.21411837251617774
1068	3	1	exp	G900011245	0.175356	0.30486	0.21975139873643057
1068	3	1	exp	G900104755	0.183049	0.25523	0.22487864489676984
1068	3	1	exp	G900108575	0.194474	0.19969	0.27125045954334326
1068	3	1	uniform	G000011365	0.167042	0.36641	0.2179667892460817
1068	3	1	uniform	G000012725	0.200173	0.10194	0.2803886469914008
1068	3	1	uniform	G000013365	0.187836	0.19891	0.2543413805083836
1068	3	1	uniform	G000013745	0.192926	0.17921	0.2623113805083836
1068	3	1	uniform	G000013885	0.195657	0.15761	0.26949864699140086
1068	3	1	uniform	G000014825	0.189249	0.17413	0.26034138050838357
1068	3	1	uniform	G000195775	0.189438	0.18405	0.2689313805083836
1068	3	1	uniform	G000218565	0.195513	0.15339	0.29244583964518345
1068	3	1	uniform	G000239815	0.202543	0.00217	0.20253133049267402
1068	3	1	uniform	G000284375	0.168424	0.34388	0.20946678924608164
1068	3	1	uniform	G000308295	0.202988	0.11581	0.27554583964518337
1068	3	1	uniform	G000314675	0.185367	0.19214	0.2726858396451834
1068	3	1	uniform	G000314735	0.196874	0.13838	0.29436583964518337
1068	3	1	uniform	G000333455	0.194818	0.00733	0.2788813805083836
1068	3	1	uniform	G000336555	0.194239	0.1426	0.2747158396451834
1068	3	1	uniform	G000379145	0.199537	0.00671	0.22312453792217535
1068	3	1	uniform	G000472385		0.2353623993907609
1068	3	1	uniform	G000472425	0.188433	0.20789	0.23477239939076092
1068	3	1	uniform	G000472865	0.196655	0.04795	0.22490453792217538
1068	3	1	uniform	G000473125	0.160785	0.13679	0.2141767892460817
1068	3	1	uniform	G000504425	0.193505	0.14029	0.27923138050838364
1068	3	1	uniform	G000701345	0.194061	0.18619	0.2373433642820057
1068	3	1	uniform	G000935205	0.19309	0.23126	0.26144138050838356
1068	3	1	uniform	G000938305	0.18058	0.27368	0.23101453792217538
1068	3	1	uniform	G001295845	0.188806	0.21564	0.2609513805083836
1068	3	1	uniform	G001425835	0.196297	0.17597	0.2727858396451834
1068	3	1	uniform	G001440405	0.186777	0.24962	0.22136453792217536
1068	3	1	uniform	G001440475	0.215239	0.01831	0.2280645379221754
1068	3	1	uniform	G001641695	0.173379	0.31725	0.20975056642358067
1068	3	1	uniform	G001693385	0.186977	0.24886	0.23123453792217535
1068	3	1	uniform	G001908185	0.171556	0.30544	0.21365182979139913
1068	3	1	uniform	G900011245	0.175541	0.30367	0.21916714234790405
1068	3	1	uniform	G900104755	0.183393	0.25184	0.22548453792217538
1068	3	1	uniform	G900108575	0.194866	0.19742	0.27129138050838364
1068	3	2	exp	G000011365	0.137947	0.47141	0.19305368785712768
1068	3	2	exp	G000012725	0.185522	0.11005	0.2641338999353897
1068	3	2	exp	G000013365	0.158788	0.33138	0.18141029326526636
1068	3	2	exp	G000013745	0.179625	0.24747	0.22058880369558415
1068	3	2	exp	G000013885	0.18359	0.1544	0.25324389993538976
1068	3	2	exp	G000014825	0.175413	0.23834	0.21861880369558412
1068	3	2	exp	G000195775	0.168188	0.29065	0.2003068849315291
1068	3	2	exp	G000218565	0.186752	0.12995	0.2786003284059157
1068	3	2	exp	G000239815	0.226067	0.00106	0.2386644585974873
1068	3	2	exp	G000284375	0.136851	0.46291	0.18455368785712764
1068	3	2	exp	G000308295	0.20055	0.0909	0.26170032840591567
1068	3	2	exp	G000314675	0.18841	0.18177	0.25884032840591564
1068	3	2	exp	G000314735	0.18652	0.12597	0.2805203284059157
1068	3	2	exp	G000333455	0.196566	0.01082	0.2102568849315291
1068	3	2	exp	G000336555	0.189919	0.18329	0.2608703284059157
1068	3	2	exp	G000344805	0.177452	0.30139	0.2423344585974873
1068	3	2	exp	G000379145	0.215264	0.00574	0.2188562701145056
1068	3	2	exp	G000472385		0.2357244585974873
1068	3	2	exp	G000472425	0.182281	0.25529	0.2351344585974873
1068	3	2	exp	G000472865	0.196255	0.05397	0.2206362701145056
1068	3	2	exp	G000473125	0.21053	0.02711	0.18926368785712766
1068	3	2	exp	G000504425	0.177316	0.2048	0.23750880369558414
1068	3	2	exp	G000516555	0.187365	0.07369	0.27759032840591563
1068	3	2	exp	G000701345	0.186888	0.22595	0.229209651989643
1068	3	2	exp	G000935205	0.18017	0.28302	0.2221633941904919
1068	3	2	exp	G000938285	0.143278	0.43913	0.18978845937547706
1068	3	2	exp	G000938305	0.173221	0.34316	0.2267462701145056
1068	3	2	exp	G001425835	0.189113	0.15722	0.2589403284059157
1068	3	2	exp	G001440405	0.180415	0.29353	0.21709627011450558
1068	3	2	exp	G001440475	0.202019	0.02271	0.2237962701145056
1068	3	2	exp	G001641695	0.148783	0.42233	0.1884090519176696
1068	3	2	exp	G001693385	0.180446	0.29314	0.2269662701145056
1068	3	2	exp	G900104755	0.17772	0.30964	0.22121627011450562
1068	3	2	exp	G900108575	0.186021	0.22721	0.2508961422656439
1068	3	2	uniform	G000011365	0.136672	0.4818	0.1892987809711391
1068	3	2	uniform	G000012725	0.186909	0.10932	0.2644505771354631
1068	3	2	uniform	G000013365	0.160918	0.32222	0.18452119458595911
1068	3	2	uniform	G000013745	0.180428	0.24392	0.2221808390597444
1068	3	2	uniform	G000013885	0.184709	0.15361	0.2535605771354631
1068	3	2	uniform	G000014825	0.176707	0.23487	0.22021083905974442
1068	3	2	uniform	G000195775	0.170498	0.28234	0.20320819164548218
1068	3	2	uniform	G000218565	0.187974	0.12784	0.2789926153314973
1068	3	2	uniform	G000239815	0.226789	0.00112	0.23752787239698386
1068	3	2	uniform	G000284375	0.135367	0.47336	0.1807987809711391
1068	3	2	uniform	G000308295	0.203258	0.08738	0.26209261533149725
1068	3	2	uniform	G000314675	0.189276	0.17867	0.2592326153314972
1068	3	2	uniform	G000314735	0.188299	0.12393	0.28091261533149725
1068	3	2	uniform	G000333455	0.19688	0.01065	0.21315819164548222
1068	3	2	uniform	G000336555	0.190877	0.18018	0.26126261533149725
1068	3	2	uniform	G000344805	0.178037	0.30185	0.24119787239698384
1068	3	2	uniform	G000379145	0.213838	0.00577	0.21806270744810924
1068	3	2	uniform	G000472385		0.23458787239698387
1068	3	2	uniform	G000472425	0.181822	0.26238	0.23399787239698383
1068	3	2	uniform	G000472865	0.195672	0.0538	0.2198427074481092
1068	3	2	uniform	G000473125	0.20988	0.0274	0.1855087809711391
1068	3	2	uniform	G000504425	0.178671	0.20101	0.23910083905974444
1068	3	2	uniform	G000516555	0.187089	0.07409	0.27798261533149726
1068	3	2	uniform	G000701345	0.187573	0.22706	0.22877412361168253
1068	3	2	uniform	G000935205	0.181234	0.27804	0.22363645542774957
1068	3	2	uniform	G000938285	0.141956	0.45123	0.18585526109517492
1068	3	2	uniform	G000938305	0.173429	0.34427	0.2259527074481092
1068	3	2	uniform	G001425835	0.19058	0.15735	0.25933261533149726
1068	3	2	uniform	G001440405	0.180809	0.29496	0.21630270744810923
1068	3	2	uniform	G001440475	0.201598	0.02328	0.2230027074481092
1068	3	2	uniform	G001641695	0.147778	0.43286	0.1850364192760338
1068	3	2	uniform	G001693385	0.180959	0.29618	0.22617270744810922
1068	3	2	uniform	G900104755	0.178201	0.31226	0.22042270744810924
1068	3	2	uniform	G900108575	0.186957	0.22565	0.25145021176565846
1068	3	3	exp	G000011365	0.179257	0.36155	0.2496589023494059
1068	3	3	exp	G000012725	0.195917	0.19437	0.2789093882476035
1068	3	3	exp	G000013365	0.188106	0.28686	0.25218931757052115
1068	3	3	exp	G000013745	0.190826	0.26924	0.26015931757052113
1068	3	3	exp	G000013885	0.192082	0.22475	0.2680193882476034
1068	3	3	exp	G000014825	0.188939	0.2508	0.25818931757052116
1068	3	3	exp	G000195775	0.189269	0.27601	0.26677931757052115
1068	3	3	exp	G000239815	0.195836	0.00166	0.2453285958496135
1068	3	3	exp	G000284375	0.17758	0.3599	0.2411589023494059
1068	3	3	exp	G000308295	0.198229	0.18958	0.2559659294179638
1068	3	3	exp	G000314675	0.193572	0.27588	0.2531059294179639
1068	3	3	exp	G000314735	0.170858	0.36174	0.22511204255104517
1068	3	3	exp	G000333455	0.20268	0.0067	0.27672931757052116
1068	3	3	exp	G000336555	0.189941	0.26133	0.2551359294179638
1068	3	3	exp	G000379145	0.190929	0.00943	0.21114324468816942
1068	3	3	exp	G000472385		0.25165868462588714
1068	3	3	exp	G000472425	0.186318	0.28466	0.25106868462588716
1068	3	3	exp	G000472865	0.177949	0.061	0.22713967314153896
1068	3	3	exp	G000473125	0.188209	0.05189	0.24586890234940595
1068	3	3	exp	G000504425	0.193381	0.22301	0.2770793175705212
1068	3	3	exp	G000516555	0.200991	0.08574	0.28634025835828647
1068	3	3	exp	G000701345	0.193947	0.29403	0.2425575178512229
1068	3	3	exp	G000935205	0.189352	0.27967	0.25928931757052115
1068	3	3	exp	G000938285	0.181014	0.35008	0.24987890234940588
1068	3	3	exp	G001295845	0.187845	0.29935	0.25879931757052116
1068	3	3	exp	G001425835	0.187755	0.27577	0.2532059294179639
1068	3	3	exp	G001440405	0.182719	0.3279	0.22795219104716777
1068	3	3	exp	G001440475	0.207264	0.01659	0.23465219104716775
1068	3	3	exp	G001641695	0.179022	0.34446	0.23907890234940593
1068	3	3	exp	G001693385	0.184129	0.32788	0.23782219104716776
1068	3	3	exp	G001908185	0.180662	0.33685	0.2452689023494059
1068	3	3	exp	G900011245	0.183505	0.35014	0.2523089023494059
1068	3	3	exp	G900104755	0.177933	0.35185	0.23207219104716775
1068	3	3	exp	G900108575	0.192098	0.27751	0.2691393175705212
1068	3	3	uniform	G000011365	0.178384	0.36436	0.2453389038316026
1068	3	3	uniform	G000012725	0.196437	0.18534	0.27757597344310136
1068	3	3	uniform	G000013365	0.187888	0.2828	0.25102316833245936
1068	3	3	uniform	G000013745	0.190734	0.26379	0.25899316833245933
1068	3	3	uniform	G000013885	0.192268	0.21647	0.2666859734431013
1068	3	3	uniform	G000014825	0.188557	0.24556	0.25702316833245936
1068	3	3	uniform	G000195775	0.188928	0.27207	0.2656131683324593
1068	3	3	uniform	G000239815	0.195729	0.00172	0.23818335283224132
1068	3	3	uniform	G000284375	0.176916	0.36262	0.2368389038316026
1068	3	3	uniform	G000308295	0.19871	0.18331	0.25724972877070396
1068	3	3	uniform	G000314675	0.194095	0.26492	0.2543897287707039
1068	3	3	uniform	G000314735	0.172276	0.3329	0.23228826343919287
1068	3	3	uniform	G000333455	0.202335	0.00673	0.27556316833245936
1068	3	3	uniform	G000336555	0.19058	0.25177	0.25641972877070396
1068	3	3	uniform	G000379145	0.189989	0.00923	0.2062341441943337
1068	3	3	uniform	G000472385		0.24726732418067535
1068	3	3	uniform	G000472425	0.185841	0.28457	0.24667732418067537
1068	3	3	uniform	G000472865	0.177528	0.06071	0.2230115081510302
1068	3	3	uniform	G000473125	0.187124	0.0537	0.2415489038316026
1068	3	3	uniform	G000504425	0.193409	0.21672	0.2759131683324594
1068	3	3	uniform	G000516555	0.201127	0.082	0.2859058959734009
1068	3	3	uniform	G000701345	0.193666	0.29104	0.23956005663941404
1068	3	3	uniform	G000935205	0.189181	0.27485	0.2581231683324593
