	50076	510	80129	50395	156	160	3	6165	715	147	523	50070	80142	678	528	10	80152	45	560	521	6128	538	6168	6163	540	76	78	125	101
50076	0.0	0.744197418370763	0.7312806954917346	0.6416527877872455	0.3697489769249799	0.09020030758214681	0.7310831423669771	0.5069240996890921	0.7152809344196459	0.7409781653593784	0.7359007355482692	0.7131902975519894	0.6859541982651234	0.15152731055173907	0.720159494178731	0.6800437257613381	0.5195053916150664	0.7202543617642972	0.7387317311386861	0.733429294619152	0.7428136388901685	0.733973059765403	0.6048555609081968	0.07499280761558053	0.7220325808970591	0.34665842884988013	0.570750571199078	0.7333548428861687	0.7260532798099697
510	0.744197418370763	0.0	0.454042622440136	0.334438095269571	0.4748002588047065	0.7766139785598135	0.28786145670021807	0.5225347323759775	0.323932696260041	0.3346252019467583	0.39291601542502474	0.24457798913366044	0.29012230862861405	0.636545280252053	0.32086358760946604	0.37648673570695235	0.37812625217807233	0.33209335537016366	0.25281062200773247	0.3745653081549328	0.34213152298289534	0.4289776194282948	0.3458298380314305	0.7886241612081051	0.22039822876957274	0.558537058727332	0.3975823203117805	0.2776105891003538	0.3279823471689972
80129	0.7312806954917346	0.454042622440136	0.0	0.5622223457923301	0.514850218881661	0.7605440392020153	0.5024843201240736	0.48958400524161205	0.5687613189968616	0.5894586829305797	0.3714058569683565	0.43378066986739183	0.4614795419286622	0.6466164995945711	0.30673057352118793	0.3319029047901449	0.5090278746129581	0.40891829778080896	0.5529187978713551	0.41989648763170073	0.6012539217944464	0.43962074182000094	0.5220602603432675	0.7843920576983747	0.3675926341503804	0.5796068575916359	0.3860474947586877	0.5609973112056947	0.5044110714198631
50395	0.6416527877872455	0.334438095269571	0.5622223457923301	0.0	0.4461925598146579	0.7097909674683487	0.28192592303773073	0.43436964732661226	0.29266621134454646	0.34549861132144233	0.4336438637765214	0.30024339042809106	0.2564115180404304	0.535421340642067	0.4308683823629894	0.42695557059937067	0.27954902799741205	0.3318768282143576	0.3192785027715098	0.3575363657899707	0.3509500796525898	0.46259559367136915	0.21160713521694346	0.6982754642181865	0.3719333184788172	0.4354810016081175	0.41481632049407174	0.29151029062367306	0.35150955741361717
156	0.3697489769249799	0.4748002588047065	0.514850218881661	0.4461925598146579	0.0	0.4039144444509932	0.4970985462071941	0.3209163335046046	0.5335558369893342	0.544387577380588	0.5156197175406365	0.4511051902208106	0.4388599503165419	0.2867016974439458	0.41094686995106616	0.41723684145949513	0.2501262330324447	0.47262054641733386	0.4846412718366999	0.5014709987145912	0.5574017336578535	0.5068604975885083	0.38770795218610327	0.4249462622839719	0.43003631419890026	0.22375750864715907	0.36649594260166957	0.5399755917848221	0.5105114111487029
160	0.09020030758214681	0.7766139785598135	0.7605440392020153	0.7097909674683487	0.4039144444509932	0.0	0.7924248329660383	0.5406308105325205	0.7928112581294168	0.8013286429064249	0.7682469703342738	0.752721532435901	0.7168118707145318	0.2234357778756167	0.744094641900868	0.7080475996259042	0.5663489068967111	0.7552984934006647	0.7782564520137384	0.7823853148101262	0.8093428064593646	0.7758101235902195	0.6809381861372411	0.07523775771673674	0.7629080797754947	0.3721326943355664	0.6056478990091214	0.8029956815455507	0.7808339082277884
3	0.7310831423669771	0.28786145670021807	0.5024843201240736	0.28192592303773073	0.4970985462071941	0.7924248329660383	0.0	0.596104578838217	0.245477668253188	0.22902419044237696	0.5374698084643066	0.23270338822901487	0.301816045379018	0.621811099187883	0.3736915755621695	0.43529737061050894	0.35744604857059437	0.2494081938493981	0.18045617901035618	0.3304556965869393	0.22854042913685876	0.43656512775880146	0.24726649625050676	0.7932178794907028	0.32963794611602226	0.5885332450107686	0.4846311554186982	0.14846883106519876	0.28209685625046876
6165	0.5069240996890921	0.5225347323759775	0.48958400524161205	0.43436964732661226	0.3209163335046046	0.5406308105325205	0.596104578838217	0.0	0.5871595928734527	0.6481848354601772	0.4345425224842854	0.5511101576493727	0.4341072711154969	0.4394697286927576	0.47975579522541417	0.4831358632023348	0.37497384803702943	0.5551777368958842	0.6016635379180736	0.6032013808233313	0.6717451669953038	0.6018180393470581	0.4573483382296203	0.5572536809938313	0.5199151987745638	0.29228245758288457	0.4100788160346851	0.6289401226980983	0.5906429410774717
715	0.7152809344196459	0.323932696260041	0.5687613189968616	0.29266621134454646	0.5335558369893342	0.7928112581294168	0.245477668253188	0.5871595928734527	0.0	0.3221148129154627	0.5046209982152942	0.34379971171490226	0.2746575749288074	0.6072845585756302	0.44136884865987314	0.48832291066079814	0.40858113309694366	0.319653698723346	0.26334517114117056	0.4020153373451948	0.3444528971343057	0.4600662754620647	0.2544426076915735	0.7717511814920094	0.3661542075513666	0.5584292459240718	0.46855849606639705	0.24489954238260545	0.3231994803400089
