2	1	0	0	1.0 	 2.2393843100446876e-18 	 2.1086725463950304e-17 	 2 	 0.0 	 0.0
2	2	0	0	1.0 	 7.498642855714933e-16 	 8.502884426777355e-15 	 2 	 2.048227718623215e-17 	 2.5500435096859064e-15
2	3	0	0	1.0 	 2.931470039093716e-16 	 4.7628006707858434e-15 	 2 	 1.0255072115011478e-17 	 1.27675647831893e-15
2	4	0	0	1.0 	 4.438062420232612e-12 	 3.346405964702086e-10 	 2 	 2.0548979742249793e-11 	 2.5583479779101026e-09
2	5	0	0	1.0 	 2.5393731865135237e-17 	 3.3988317016505587e-16 	 2 	 4.458727006526789e-19 	 5.5511151231257815e-17
2	6	0	0	1.0 	 8.91591852711198e-18 	 1.6221309315544265e-16 	 2 	 2.2293635032633326e-19 	 2.7755575615628914e-17
2	7	0	0	1.0 	 2.0249379981513146e-17 	 5.653223241109632e-16 	 2 	 1.7834908026106908e-18 	 2.220446049250313e-16
2	8	0	0	1.0 	 4.962195791829509e-18 	 7.50093520311804e-17 	 2 	 2.2293635032633326e-19 	 2.7755575615628914e-17
2	9	0	0	1.0 	 4.446307445496631e-18 	 6.065410763403945e-17 	 2 	 2.368698722217291e-19 	 2.949029909160572e-17
2	10	0	0	1.0 	 5.810432489762033e-17 	 1.1814891507550006e-16 	 2 	 5.016067882342622e-19 	 6.245004513516506e-17
3	1	0	0	1.0 	 5.613616386390478e-17 	 4.316142227126082e-16 	 3 	 6.742245088816804e-19 	 8.326672684688674e-17
3	2	0	0	1.0 	 1.024397305604063e-15 	 1.3217635439940192e-14 	 3 	 1.771243970207891e-17 	 2.1874863032067537e-15
3	3	0	0	1.0 	 4.4316943404186253e-14 	 6.002885799058172e-13 	 3 	 6.925858896735575e-15 	 8.553435737468363e-13
3	4	0	0	1.0 	 4.45168814751632e-12 	 2.0841430981293636e-10 	 3 	 1.2589232737702298e-11 	 1.5547702431062405e-09
3	5	0	0	1.0 	 2.6926329005631824e-17 	 3.3786718602210205e-16 	 3 	 6.742245088816773e-19 	 8.326672684688674e-17
3	6	0	0	1.0 	 4.875439466638207e-14 	 1.657105057384356e-12 	 3 	 2.699010605654514e-14 	 3.333278097983339e-12
3	7	0	0	1.0 	 2.838266752531466e-16 	 2.9162179696510914e-15 	 3 	 1.0478572575536018e-17 	 1.294103713078698e-15
3	8	0	0	1.0 	 1.843777976785293e-17 	 2.436949400934964e-16 	 3 	 6.742245088816804e-19 	 8.326672684688675e-17
3	9	0	0	1.0 	 3.8265681844295524e-16 	 4.885418420521899e-16 	 3 	 3.244705448993056e-18 	 4.0072112295064244e-16
3	10	0	0	1.0 	 1.779977955825071e-17 	 9.750197991411167e-17 	 3 	 7.4445622855684925e-19 	 9.194034422677079e-17
5	1	0	0	1.0 	 4.939089217163228e-16 	 5.0730066945567325e-15 	 5 	 2.1930331350620566e-17 	 2.664535259100376e-15
5	2	0	0	1.0 	 5.872589791761867e-12 	 5.3665242066875957e-11 	 5 	 2.8894659584524363e-12 	 3.5107011395196775e-10
5	3	0	0	1.0 	 8.986126918868907e-14 	 7.161883311535409e-13 	 5 	 8.102229449772134e-15 	 9.844208781473185e-13
5	4	0	0	1.0 	 4.526604298585287e-12 	 1.444729485483021e-10 	 5 	 8.180717534573623e-12 	 9.939571804506997e-10
5	5	0	0	1.0 	 9.38630635245547e-17 	 5.714080520254088e-16 	 5 	 3.1410630840732506e-18 	 3.8163916471489756e-16
5	6	0	0	1.0 	 5.1321490576296256e-14 	 1.2801092709471368e-12 	 5 	 2.204465176932107e-14 	 2.6784251899725216e-12
