7	1	0	0	1.0 	 1.3237410721508584e-13 	 3.2103644001394696e-13 	 7 	 1.978746083769029e-15 	 2.364601570103986e-13	1.0 	 1.32405681454355e-13 	 3.210209848882897e-13 	 7 	 1.978891248913462e-15 	 2.3647750424515834e-13
7	2	0	0	1.0 	 4.904793820263916e-12 	 5.036689796353255e-11 	 7 	 2.6409860612923876e-12 	 3.1559783432444366e-10	1.0 	 4.904579355700208e-12 	 5.036719493146018e-11 	 7 	 2.6410008536206053e-12 	 3.155996020076657e-10
7	3	0	0	1.0 	 2.960530394791416e-13 	 1.5428547806672201e-12 	 7 	 1.7173414015823617e-14 	 2.052222974890938e-12	1.0 	 2.9608457867069934e-13 	 1.5426232018073636e-12 	 7 	 1.717216559558149e-14 	 2.052073788672004e-12
7	4	0	0	1.0 	 4.593450253228232e-12 	 1.095271843178082e-10 	 7 	 6.3848137318797224e-12 	 7.629852409596347e-10	1.0 	 4.593450253228232e-12 	 1.095271843178082e-10 	 7 	 6.3848137318797224e-12 	 7.629852409596347e-10
7	5	0	0	1.0 	 2.1308181059159785e-11 	 8.041294952537306e-11 	 7 	 2.3832435037539624e-12 	 2.84797598698594e-10	1.0 	 2.1308314670053333e-11 	 8.041337766557245e-11 	 7 	 2.3832553782627766e-12 	 2.8479901770239735e-10
10	1	0	0	0.5 	 0.018163214621692837 	 0.02895784258445332 	 8 	 0.0005952570051631275 	 0.2538596824870236	1.0 	 4.495014015174076e-12 	 1.2214046713655046e-11 	 10 	 3.4858487251931306e-13 	 4.061013764850019e-11
10	2	0	0	0.5454545454545454 	 0.021745494589276455 	 0.039577615329128055 	 7 	 0.0017217227817922362 	 0.38020361838006855	1.0 	 3.0658576603148436e-11 	 1.4593564646025177e-10 	 10 	 5.714544073249478e-12 	 6.657443845335675e-10
10	3	0	0	1.0 	 0.0021490895485599833 	 0.002805883425248961 	 10 	 4.723039128639596e-05 	 0.010351720810100074	1.0 	 0.002118644969624363 	 0.00278589743629679 	 10 	 4.80083310031967e-05 	 0.010261090833092339
10	4	0	0	0.9 	 1.418690029234815e-06 	 4.296963896241554e-05 	 9 	 9.24298619015855e-06 	 0.0010768078911534773	0.9 	 1.4186873841703204e-06 	 4.29696384221831e-05 	 9 	 9.242986179919423e-06 	 0.001076807889960619
10	5	0	0	1.0 	 5.180484547084267e-09 	 2.12239984626963e-08 	 10 	 8.887311823819665e-10 	 1.0353718274749843e-07	1.0 	 5.180484547084267e-09 	 2.12239984626963e-08 	 10 	 8.887311823819665e-10 	 1.0353718274749843e-07
3	1	1	100	1.0 	 0.00037864512429428346 	 0.0034707532779187293 	 3 	 1.0632218757689192e-05 	 0.0013130790165746115	1.0 	 0.00037864512429428346 	 0.0034707532779187293 	 3 	 1.0632218757689192e-05 	 0.0013130790165746115
3	1	1	1000	1.0 	 3.777239620250564e-05 	 0.0003472087047989697 	 3 	 1.0632218757660537e-06 	 0.00013130790165710726	1.0 	 3.777239620250564e-05 	 0.0003472087047989697 	 3 	 1.0632218757660537e-06 	 0.00013130790165710726
3	1	1	10000	1.0 	 3.776324936617249e-06 	 3.472220481405979e-05 	 3 	 1.0632218757424558e-07 	 1.3130790165419293e-05	1.0 	 3.776324936617249e-06 	 3.472220481405979e-05 	 3 	 1.0632218757424558e-07 	 1.3130790165419293e-05
3	2	1	100	1.0 	 0.001286757576262591 	 0.033632566414266526 	 3 	 0.00021058013888269075 	 0.026006647152012383	1.0 	 0.0012867575762625604 	 0.03363256641426598 	 3 	 0.0002105801388826882 	 0.026006647152012063
3	2	1	1000	1.0 	 0.00013423674857905357 	 0.003533142889066504 	 3 	 2.1058013888265108e-05 	 0.0026006647152007484	1.0 	 0.0001342367485790611 	 0.0035331428890665747 	 3 	 2.1058013888265674e-05 	 0.002600664715200818
3	2	1	10000	1.0 	 1.3484879544481331e-05 	 0.0003551351251329452 	 3 	 2.1058013888239375e-06 	 0.0002600664715197571	1.0 	 1.348487954447044e-05 	 0.0003551351251327019 	 3 	 2.1058013888232633e-06 	 0.0002600664715196738
3	3	1	100	1.0 	 0.00013273425524246862 	 0.0016540802423915346 	 3 	 1.6256906466025517e-05 	 0.0020077279485541527	1.0 	 0.00013273425524246862 	 0.0016540802423915346 	 3 	 1.6256906466025517e-05 	 0.0020077279485541527
3	3	1	1000	1.0 	 1.3362388696200579e-05 	 0.00016530187792042375 	 3 	 1.625690649069292e-06 	 0.0002007727951600577	1.0 	 1.3362388696200579e-05 	 0.00016530187792042375 	 3 	 1.625690649069292e-06 	 0.0002007727951600577
3	3	1	10000	1.0 	 1.337161070673212e-06 	 1.6529127062995776e-05 	 3 	 1.625690673735964e-07 	 2.0077279820639168e-05	1.0 	 1.337161070673212e-06 	 1.6529127062995776e-05 	 3 	 1.625690673735964e-07 	 2.0077279820639168e-05
3	4	1	100	0.6666666666666666 	 0.0028261706929529323 	 0.002272155392351814 	 2 	 0.00016435069370345195 	 0.020297310672376404	0.6666666666666666 	 0.0028261706929529292 	 0.0022721553923518547 	 2 	 0.00016435069370345195 	 0.020297310672376404
3	4	1	1000	0.6666666666666666 	 0.002777309355193447 	 0.002350212717977141 	 2 	 0.00016228385608785666 	 0.020042056226850388	0.6666666666666666 	 0.002777309355193447 	 0.002350212717977141 	 2 	 0.00016228385608785666 	 0.020042056226850388
3	4	1	10000	1.0 	 7.874827815870305e-06 	 5.362214873967095e-05 	 3 	 3.49447174430972e-06 	 0.00043156726042225223	1.0 	 7.874827823572037e-06 	 5.362214875862692e-05 	 3 	 3.494471745414282e-06 	 0.0004315672605586657
3	5	1	100	1.0 	 0.00019528407176067525 	 0.0033139778909965743 	 3 	 1.7152405696517987e-05 	 0.002118322103519976	1.0 	 0.00019528407176067853 	 0.0033139778909966446 	 3 	 1.7152405696518434e-05 	 0.0021183221035200317
3	5	1	1000	1.0 	 1.9534533661975043e-05 	 0.0003321136168705183 	 3 	 1.7152405696523378e-06 	 0.00021183221035206418	1.0 	 1.953453366197887e-05 	 0.0003321136168705802 	 3 	 1.715240569652113e-06 	 0.00021183221035203648
3	5	1	10000	1.0 	 1.9535200354961122e-06 	 3.3218567468580995e-05 	 3 	 1.7152405696426738e-07 	 2.1183221035087074e-05	1.0 	 1.953520035496494e-06 	 3.32185674685803e-05 	 3 	 1.7152405696426738e-07 	 2.1183221035087074e-05
5	1	1	100	1.0 	 0.0010944532720862773 	 0.017250290042491297 	 5 	 0.00011882518968167128 	 0.014437260546323097	1.0 	 0.001094453272086236 	 0.017250290042491158 	 5 	 0.00011882518968166973 	 0.01443726054632291
5	1	1	1000	1.0 	 0.0001097073155945712 	 0.00175345929941344 	 5 	 1.1882518968136195e-05 	 0.001443726054628551	1.0 	 0.0001097073155945948 	 0.0017534592994133606 	 5 	 1.188251896813488e-05 	 0.0014437260546283916
5	1	1	10000	1.0 	 1.0975330689001245e-05 	 0.00017564428486875947 	 5 	 1.1882518967849671e-06 	 0.00014437260545937386	1.0 	 1.09753306890129e-05 	 0.00017564428486861427 	 5 	 1.1882518967829114e-06 	 0.00014437260545912406
5	2	1	100	0.5 	 0.0045037794984199905 	 0.050749180520031884 	 4 	 0.0012559496884294633 	 0.34590401727969616	0.5 	 0.0045037794984199905 	 0.050749180520031884 	 4 	 0.0012559496884294633 	 0.34590401727969616
5	2	1	1000	1.0 	 0.0002696840570400333 	 0.0039060923337285907 	 5 	 3.6352378563513064e-05 	 0.0044168139954668395	1.0 	 0.0002696840570400333 	 0.0039060923337285907 	 5 	 3.6352378563513064e-05 	 0.0044168139954668395
5	2	1	10000	1.0 	 2.7134195061641086e-05 	 0.0003933424347417955 	 5 	 3.6352370158773767e-06 	 0.0004416812974291015	1.0 	 2.7134195061641086e-05 	 0.0003933424347417955 	 5 	 3.6352370158773767e-06 	 0.0004416812974291015
5	3	1	100	0.6666666666666666 	 0.0022181861260069115 	 0.005900250752004479 	 5 	 3.020672650192445e-05 	 0.06347754446790718	0.6666666666666666 	 0.0022181861260069115 	 0.005900250752004479 	 5 	 3.020672650192445e-05 	 0.06347754446790718
5	3	1	1000	1.0 	 0.00019547963620114494 	 0.0005473739268393929 	 5 	 2.886940593462775e-06 	 0.00035076328210572813	1.0 	 0.00019547963620114494 	 0.0005473739268393929 	 5 	 2.886940593462775e-06 	 0.00035076328210572813
5	3	1	10000	1.0 	 1.9567705676575386e-05 	 5.4751543695718944e-05 	 5 	 2.886940573130017e-07 	 3.507632796352981e-05	1.0 	 1.9567705676575386e-05 	 5.4751543695718944e-05 	 5 	 2.886940573130017e-07 	 3.507632796352981e-05
5	4	1	100	0.5 	 0.003991695425271243 	 0.006636945600344354 	 4 	 0.00011049327862607904 	 0.028621641748631087	0.5 	 0.003991695425271453 	 0.006636945600344415 	 4 	 0.00011049327862607871 	 0.028621641748631042
5	4	1	1000	0.8 	 0.0028977747040617396 	 0.002164370661370701 	 4 	 0.00010932868602135122 	 0.013283435351594063	0.8 	 0.002897774704061518 	 0.002164370661370454 	 4 	 0.00010932868602135152 	 0.013283435351594097
5	4	1	10000	1.0 	 2.399457138069713e-05 	 0.0001083726121214248 	 5 	 3.542025597105135e-06 	 0.00043035611004827064	1.0 	 2.399457138069713e-05 	 0.0001083726121214248 	 5 	 3.542025597105135e-06 	 0.00043035611004827064
5	5	1	100	1.0 	 0.0008044276662538562 	 0.008413709139164824 	 5 	 4.2892169256845974e-05 	 0.005211398564706773	1.0 	 0.0008044276662538594 	 0.008413709139164827 	 5 	 4.289216925684609e-05 	 0.005211398564706787
5	5	1	1000	1.0 	 8.001275045937427e-05 	 0.0008443096224267965 	 5 	 4.289216925685499e-06 	 0.000521139856470787	1.0 	 8.001275045936608e-05 	 0.0008443096224267078 	 5 	 4.2892169256849285e-06 	 0.0005211398564707176
5	5	1	10000	1.0 	 7.997081620534748e-06 	 8.446057298799071e-05 	 5 	 4.289216925681388e-07 	 5.211398564702874e-05	1.0 	 7.997081620554064e-06 	 8.446057298815372e-05 	 5 	 4.2892169256848145e-07 	 5.211398564707037e-05
7	1	1	100	1.0 	 0.0017166435863191516 	 0.016215551994217568 	 7 	 0.00013045106580897891 	 0.015588902364172926	1.0 	 0.0017166435863191516 	 0.016215551994217568 	 7 	 0.00013045106580897891 	 0.015588902364172926
7	1	1	1000	1.0 	 0.0001720672018695336 	 0.0016576414635470207 	 7 	 1.3045106582966965e-05 	 0.0015588902366645459	1.0 	 0.0001720672018695336 	 0.0016576414635470207 	 7 	 1.3045106582966965e-05 	 0.0015588902366645459
7	1	1	10000	1.0 	 1.721587275820506e-05 	 0.0001661506884975857 	 7 	 1.3045106603664814e-06 	 0.0001558890239137939	1.0 	 1.721587275820506e-05 	 0.0001661506884975857 	 7 	 1.3045106603664814e-06 	 0.0001558890239137939
7	2	1	100	0.625 	 0.005581907776784709 	 0.04179785675020443 	 6 	 0.0007748468250696463 	 0.2308188457774926	0.625 	 0.005581907776784677 	 0.041797856750205246 	 6 	 0.0007748468250696532 	 0.23081884577749223
7	2	1	1000	1.0 	 0.00040763957486892395 	 0.0038509693722357475 	 7 	 3.211161918218752e-05 	 0.004408904173761448	1.0 	 0.00040763957486894753 	 0.0038509693722360953 	 7 	 3.21116191821838e-05 	 0.004408904173761115
7	2	1	10000	1.0 	 4.0974329213232675e-05 	 0.0003877450008265146 	 7 	 3.689458870421431e-06 	 0.000440890335015362	1.0 	 4.0974329213167745e-05 	 0.0003877450008259375 	 7 	 3.6894588704268886e-06 	 0.00044089033501601427
7	3	1	100	0.75 	 0.015007033334221334 	 0.0830584005672949 	 7 	 0.0008867069661388522 	 0.27115536242803523	0.75 	 0.015007033334221334 	 0.0830584005672949 	 7 	 0.0008867069661388522 	 0.27115536242803523
7	3	1	1000	1.0 	 0.000248734546448698 	 0.0019746170708575257 	 7 	 1.2054920118281363e-05 	 0.0014405629541346214	1.0 	 0.000248734546448698 	 0.0019746170708575257 	 7 	 1.2054920118281363e-05 	 0.0014405629541346214
7	3	1	10000	1.0 	 2.4845687590333086e-05 	 0.00019766828473293053 	 7 	 1.2054920037848464e-06 	 0.00014405629445228899	1.0 	 2.4845687590333086e-05 	 0.00019766828473293053 	 7 	 1.2054920037848464e-06 	 0.00014405629445228899
7	4	1	100	0.625 	 0.004694366492152728 	 0.009108744859505958 	 6 	 0.00010210933652638798 	 0.023580753191266877	0.625 	 0.004694366492152728 	 0.009108744859505958 	 6 	 0.00010210933652638798 	 0.023580753191266877
7	4	1	1000	0.8571428571428571 	 0.002967214254758037 	 0.001992714813213087 	 6 	 8.503385225383433e-05 	 0.010161545344333176	0.8571428571428571 	 0.0029672142547582177 	 0.0019927148132129775 	 6 	 8.50338522538342e-05 	 0.010161545344333162
7	4	1	10000	0.8571428571428571 	 0.0028263273016073016 	 0.001295281433475161 	 6 	 8.331748419261839e-05 	 0.00995643936101787	1.0 	 3.3718811440813e-05 	 0.00013532635352396478 	 7 	 3.777934805516236e-06 	 0.000451463209259189
7	5	1	100	0.8571428571428571 	 0.004629316184461028 	 0.028525089616058666 	 6 	 0.0009295396653735603 	 0.11462609242666248	0.8571428571428571 	 0.004629316184461025 	 0.02852508961605864 	 6 	 0.0009295396653735606 	 0.11462609242666236
7	5	1	1000	1.0 	 0.0001759395882006848 	 0.0014225360944255113 	 7 	 1.6565709317514428e-05 	 0.0019796022634429797	1.0 	 0.00017593958820175074 	 0.0014225360944325645 	 7 	 1.6565709317725322e-05 	 0.0019796022634681817
7	5	1	10000	1.0 	 1.7543485540973046e-05 	 0.00014244819086950668 	 7 	 1.6565711836142168e-06 	 0.00019796025644189946	1.0 	 1.7543485541971017e-05 	 0.00014244819087597 	 7 	 1.6565711838090864e-06 	 0.0001979602564651864
10	1	1	100	0.7272727272727273 	 0.007661156747571358 	 0.03783322147490596 	 9 	 0.0011293046350654042 	 0.2975605904161209	0.7272727272727273 	 0.007661156747571358 	 0.03783322147490596 	 9 	 0.0011293046350654042 	 0.2975605904161209
10	1	1	1000	1.0 	 0.0004258621685370732 	 0.0023151286498455438 	 10 	 2.098990683744416e-05 	 0.0024453241465622368	1.0 	 0.00042586216853659787 	 0.0023151286498410534 	 10 	 2.098990683720952e-05 	 0.0024453241465349014
10	1	1	10000	1.0 	 4.257293488753493e-05 	 0.0002321932075899359 	 10 	 2.0989904857789135e-06 	 0.00024453239159324264	1.0 	 4.257293488753493e-05 	 0.0002321932075899359 	 10 	 2.0989904857789135e-06 	 0.00024453239159324264
10	2	1	100	0.5454545454545454 	 0.018038452817352366 	 0.03426506455894038 	 7 	 0.0011657932903833667 	 0.23382388143552416	0.5454545454545454 	 0.018038452817352373 	 0.034265064558940954 	 7 	 0.001165793290383368 	 0.23382388143552446
10	2	1	1000	1.0 	 0.0051978244390939185 	 0.005872340476100548 	 10 	 7.035460881494911e-05 	 0.008196311926941601	1.0 	 0.005197824439108251 	 0.005872340476389824 	 10 	 7.035460883064234e-05 	 0.008196311928769864
10	2	1	10000	0.5454545454545454 	 0.01692609582561104 	 0.026360132063657706 	 7 	 0.001109112382274103 	 0.23188016752231697	1.0 	 0.0007763878149862702 	 0.0007150846897312329 	 10 	 7.035458716622636e-06 	 0.0008196309404865403
10	3	1	100	0.4166666666666667 	 0.02766096960715779 	 0.10493206989099174 	 7 	 0.002189117451751833 	 0.5472109837560761	0.4166666666666667 	 0.02766096960715778 	 0.1049320698909917 	 7 	 0.0021891174517518273 	 0.5472109837560759
10	3	1	1000	0.8181818181818182 	 0.001553485044661621 	 0.019135467556608766 	 10 	 0.00027030310167708543 	 0.16002646129999307	0.8181818181818182 	 0.0015534850521870729 	 0.019135467660023428 	 10 	 0.00027030310373434317 	 0.16002646153910724
10	3	1	10000	0.8181818181818182 	 0.0009873517205265412 	 0.012627767384011045 	 10 	 0.00012572792957374568 	 0.1459031632844381	0.8181818181818182 	 0.0009873517254757266 	 0.01262776746613222 	 10 	 0.0001257279310405464 	 0.14590316345493815
10	4	1	100	0.45454545454545453 	 0.009022178014540989 	 0.02805131511872698 	 6 	 0.002833257194206388 	 0.38216723095445154	0.45454545454545453 	 0.009022178014541471 	 0.028051315118726983 	 6 	 0.002833257194206388 	 0.3821672309544516
10	4	1	1000	0.5 	 0.02053029012689578 	 0.023190939738460807 	 5 	 0.0028127788464561397 	 0.3762306800474909	0.6363636363636364 	 0.0034478740608748183 	 0.004997674973168894 	 8 	 0.00020300668449753427 	 0.3101019840675842
10	4	1	10000	0.5 	 0.020528332996991198 	 0.023125927205575356 	 5 	 0.002813432554184538 	 0.37656236504528007	0.3333333333333333 	 0.001253434426175344 	 0.010043098093480104 	 10 	 0.0011312227724091719 	 0.5551524458243292
10	5	1	100	0.5454545454545454 	 0.010549775917105661 	 0.04124406208457631 	 7 	 0.001421176043058969 	 0.287622281620113	0.5454545454545454 	 0.010549775917105585 	 0.041244062084576066 	 7 	 0.001421176043058967 	 0.28762228162011283
10	5	1	1000	0.9 	 0.0013407870368356868 	 0.004851361793475612 	 9 	 0.0001567790090826622 	 0.018264754558130238	0.9 	 0.0013407870368356868 	 0.004851361793475612 	 9 	 0.0001567790090826622 	 0.018264754558130238
10	5	1	10000	1.0 	 7.456965837314461e-05 	 0.0002522559620233631 	 10 	 3.0446843766428e-06 	 0.000354705729878885	1.0 	 7.456965837314461e-05 	 0.0002522559620233631 	 10 	 3.0446843766428e-06 	 0.000354705729878885
