2	1	0	0	125 	 2 	 26.364315509796143 	 6.405787706375122
2	2	0	0	125 	 2 	 20.05232310295105 	 6.638595342636108
2	3	0	0	125 	 2 	 13.21302604675293 	 6.585111379623413
2	4	0	0	125 	 2 	 20.05866312980652 	 6.657237768173218
2	5	0	0	125 	 2 	 19.801451444625854 	 6.439223527908325
2	6	0	0	125 	 2 	 26.27205514907837 	 6.451148748397827
2	7	0	0	125 	 2 	 19.86467456817627 	 6.5576653480529785
2	8	0	0	125 	 2 	 25.974406957626343 	 6.448884010314941
2	9	0	0	125 	 2 	 21.632956743240356 	 7.1537041664123535
2	10	0	0	125 	 2 	 21.849013328552246 	 7.229178428649902
3	1	0	0	124 	 3 	 83.24878883361816 	 9.928825616836548
3	2	0	0	124 	 3 	 42.70722007751465 	 10.515190839767456
3	3	0	0	124 	 3 	 45.905051469802856 	 10.465660572052002
3	4	0	0	124 	 3 	 62.59293031692505 	 10.271701335906982
3	5	0	0	124 	 3 	 58.862608909606934 	 9.964881896972656
3	6	0	0	124 	 3 	 49.82063055038452 	 10.523929595947266
3	7	0	0	124 	 3 	 49.1458899974823 	 10.331449508666992
3	8	0	0	124 	 3 	 71.90877079963684 	 9.685872077941895
3	9	0	0	124 	 3 	 49.633214235305786 	 10.490299224853516
3	10	0	0	124 	 3 	 43.36038589477539 	 10.682922124862671
5	1	0	0	122 	 5 	 127.40313601493835 	 16.5249981880188
5	2	0	0	122 	 5 	 126.31788992881775 	 16.200456619262695
5	3	0	0	122 	 5 	 158.73438429832458 	 17.492251873016357
5	4	0	0	122 	 5 	 176.65704035758972 	 16.826987266540527
5	5	0	0	122 	 5 	 150.21943068504333 	 17.951680183410645
5	6	0	0	122 	 5 	 163.05525088310242 	 17.321322679519653
5	7	0	0	122 	 5 	 156.16551852226257 	 17.6830997467041
5	8	0	0	122 	 5 	 162.02759313583374 	 17.230732917785645
5	9	0	0	122 	 4 	 143.62857627868652 	 17.63855290412903
5	10	0	0	122 	 4 	 138.63589310646057 	 18.137187480926514
7	1	0	0	120 	 7 	 295.2905158996582 	 22.449151039123535
7	2	0	0	120 	 7 	 265.2747600078583 	 22.930375576019287
7	3	0	0	120 	 7 	 315.8264739513397 	 22.923356771469116
7	4	0	0	120 	 7 	 414.0965886116028 	 25.148637771606445
7	5	0	0	120 	 7 	 243.4745454788208 	 23.277100563049316
7	6	0	0	120 	 7 	 238.61207342147827 	 23.50433373451233
7	7	0	0	120 	 7 	 318.8563334941864 	 25.02330708503723
7	8	0	0	120 	 6 	 315.61857080459595 	 25.134253978729248
7	9	0	0	120 	 6 	 295.886830329895 	 25.56069803237915
7	10	0	0	120 	 6 	 280.3444459438324 	 25.443790674209595
10	1	0	0	117 	 8 	 487.67634320259094 	 32.131819009780884
10	2	0	0	117 	 7 	 474.7334225177765 	 32.51921105384827
10	3	0	0	117 	 10 	 504.3896129131317 	 35.73878479003906
10	4	0	0	117 	 9 	 515.5764129161835 	 31.72264266014099
10	5	0	0	117 	 10 	 668.5837247371674 	 32.70820426940918
10	6	0	0	117 	 9 	 590.7900943756104 	 34.077080488204956
10	7	0	0	117 	 10 	 536.8474249839783 	 35.33134698867798
10	8	0	0	117 	 8 	 431.5213749408722 	 32.632351875305176
10	9	0	0	117 	 9 	 552.5519518852234 	 33.892921686172485
10	10	0	0	117 	 9 	 571.1021480560303 	 33.80788469314575
2	1	1	100	125 	 2 	 51.28273582458496 	 11.068333625793457
2	1	1	1000	125 	 2 	 51.170767068862915 	 11.179853200912476
2	1	1	10000	125 	 2 	 49.03858399391174 	 10.240754842758179
2	2	1	100	125 	 2 	 42.90960621833801 	 10.784302234649658
2	2	1	1000	125 	 2 	 43.32682466506958 	 10.935168266296387
2	2	1	10000	125 	 2 	 43.87697887420654 	 11.045060396194458
2	3	1	100	125 	 2 	 44.1736044883728 	 11.43902063369751
2	3	1	1000	125 	 2 	 43.61883568763733 	 10.969999551773071
2	3	1	10000	125 	 2 	 43.361408948898315 	 10.956604242324829
2	4	1	100	125 	 2 	 44.28000807762146 	 11.177086591720581
2	4	1	1000	125 	 2 	 46.45588755607605 	 12.244340181350708
2	4	1	10000	125 	 2 	 47.254143476486206 	 12.091278791427612
2	5	1	100	125 	 2 	 50.665207624435425 	 11.396014213562012
2	5	1	1000	125 	 2 	 50.455018758773804 	 10.977582216262817
2	5	1	10000	125 	 2 	 49.463757038116455 	 10.420190811157227
2	6	1	100	125 	 2 	 50.65294170379639 	 11.284926176071167
2	6	1	1000	125 	 2 	 51.54941487312317 	 11.311033248901367
2	6	1	10000	125 	 2 	 50.427202224731445 	 10.51145315170288
2	7	1	100	125 	 2 	 43.09078645706177 	 10.818796396255493
2	7	1	1000	125 	 2 	 45.122541189193726 	 11.55117154121399
2	7	1	10000	125 	 2 	 43.969926595687866 	 10.959720849990845
2	8	1	100	125 	 2 	 51.28983545303345 	 11.624966859817505
2	8	1	1000	125 	 2 	 51.85429358482361 	 11.357877254486084
2	8	1	10000	125 	 2 	 50.334006547927856 	 10.536190748214722
2	9	1	100	125 	 2 	 43.43768000602722 	 11.032110214233398
2	9	1	1000	125 	 2 	 42.5387966632843 	 10.726660966873169
2	9	1	10000	125 	 2 	 43.52271890640259 	 11.026156425476074
2	10	1	100	125 	 2 	 43.558777809143066 	 11.059289693832397
2	10	1	1000	125 	 2 	 44.16967225074768 	 11.07580280303955
2	10	1	10000	125 	 2 	 43.603057861328125 	 10.924995422363281
3	1	1	100	124 	 3 	 90.31423878669739 	 14.6056067943573
3	1	1	1000	124 	 3 	 86.38761734962463 	 13.306676149368286
3	1	1	10000	124 	 3 	 83.6808385848999 	 13.593948125839233
3	2	1	100	124 	 3 	 82.48747777938843 	 14.44829797744751
3	2	1	1000	124 	 3 	 80.6801233291626 	 13.45934009552002
3	2	1	10000	124 	 3 	 74.61775255203247 	 13.181690692901611
3	3	1	100	124 	 3 	 93.59795355796814 	 14.550675392150879
3	3	1	1000	124 	 3 	 77.13101434707642 	 13.413699626922607
3	3	1	10000	124 	 3 	 72.13281416893005 	 13.403528928756714
3	4	1	100	124 	 2 	 64.99552989006042 	 10.758370876312256
3	4	1	1000	124 	 2 	 93.03949189186096 	 13.748738527297974
3	4	1	10000	124 	 3 	 86.45545625686646 	 14.147634744644165
3	5	1	100	124 	 3 	 1197.3292801380157 	 192.5072774887085
3	5	1	1000	124 	 3 	 1110.331859588623 	 182.31827402114868
3	5	1	10000	124 	 3 	 1136.7302079200745 	 189.93524074554443
3	6	1	100	124 	 3 	 1073.491485118866 	 194.86142826080322
3	6	1	1000	124 	 3 	 1050.8682050704956 	 195.10025191307068
3	6	1	10000	124 	 3 	 1016.5275413990021 	 189.33218002319336
3	7	1	100	124 	 3 	 1331.3982405662537 	 194.8777678012848
3	7	1	1000	124 	 3 	 1214.6129677295685 	 185.35736989974976
3	7	1	10000	124 	 3 	 1223.907638311386 	 184.5829222202301
3	8	1	100	124 	 3 	 1188.2111146450043 	 189.79928708076477
3	8	1	1000	124 	 3 	 1109.0939571857452 	 182.03584027290344
3	8	1	10000	124 	 3 	 1137.0137012004852 	 187.95466876029968
3	9	1	100	124 	 3 	 1099.6076848506927 	 191.18820643424988
3	9	1	1000	124 	 3 	 1029.4564967155457 	 180.60426020622253
3	9	1	10000	124 	 3 	 1041.8989837169647 	 186.40092015266418
3	10	1	100	124 	 3 	 1627.373319387436 	 187.33729076385498
3	10	1	1000	124 	 3 	 1257.4079265594482 	 181.16546177864075
3	10	1	10000	124 	 3 	 1214.4917199611664 	 178.9402859210968
5	1	1	100	122 	 5 	 201.97097778320312 	 22.05894422531128
5	1	1	1000	122 	 5 	 197.40509009361267 	 21.095064163208008
5	1	1	10000	122 	 5 	 190.75663995742798 	 20.58757472038269
5	2	1	100	122 	 4 	 169.2989354133606 	 17.79658341407776
5	2	1	1000	122 	 5 	 199.9554262161255 	 21.537158966064453
5	2	1	10000	122 	 5 	 193.65672302246094 	 20.932192087173462
5	3	1	100	122 	 5 	 225.27791094779968 	 21.46336603164673
5	3	1	1000	122 	 5 	 220.222017288208 	 20.911511421203613
5	3	1	10000	122 	 5 	 208.70119071006775 	 19.593084812164307
5	4	1	100	122 	 4 	 128.94012451171875 	 18.21648931503296
5	4	1	1000	122 	 4 	 113.6273181438446 	 17.989107608795166
5	4	1	10000	122 	 5 	 161.42939257621765 	 22.75105619430542
5	5	1	100	122 	 5 	 193.3580825328827 	 21.826080560684204
