2	1	0	0	239 	 2 	 59.563475608825684 	 14.371694564819336
2	2	0	0	239 	 2 	 55.51374006271362 	 20.226713180541992
2	3	0	0	239 	 2 	 43.80426788330078 	 14.566296100616455
2	4	0	0	239 	 2 	 58.335613489151 	 14.160582542419434
2	5	0	0	239 	 2 	 43.7178099155426 	 14.502986431121826
2	6	0	0	239 	 2 	 59.00556945800781 	 14.090712308883667
2	7	0	0	239 	 2 	 59.36530947685242 	 14.537372827529907
2	8	0	0	239 	 2 	 60.4995322227478 	 15.69226861000061
2	9	0	0	239 	 2 	 45.851898193359375 	 14.712629795074463
2	10	0	0	239 	 2 	 59.821945667266846 	 14.744284629821777
3	1	0	0	238 	 3 	 168.94462394714355 	 21.028815269470215
3	2	0	0	238 	 3 	 96.72776007652283 	 26.28514313697815
3	3	0	0	238 	 3 	 103.3504147529602 	 22.318803071975708
3	4	0	0	238 	 3 	 92.07772874832153 	 23.56985330581665
3	5	0	0	238 	 3 	 111.7680983543396 	 21.992331743240356
3	6	0	0	238 	 3 	 139.33584666252136 	 23.350672721862793
3	7	0	0	238 	 3 	 152.13573122024536 	 23.12787914276123
3	8	0	0	238 	 3 	 105.39613199234009 	 23.242069721221924
3	10	0	0	238 	 3 	 126.21279954910278 	 22.48820734024048
5	1	0	0	236 	 5 	 480.9228825569153 	 40.77147054672241
5	2	0	0	236 	 5 	 362.50677847862244 	 39.66139078140259
5	3	0	0	236 	 5 	 463.3365616798401 	 37.512837171554565
5	4	0	0	236 	 5 	 445.7364020347595 	 36.84912896156311
5	5	0	0	236 	 5 	 292.40273690223694 	 39.018251180648804
5	6	0	0	236 	 5 	 417.8200831413269 	 38.582634925842285
5	7	0	0	236 	 5 	 535.4494960308075 	 36.2537477016449
5	8	0	0	236 	 5 	 381.6933355331421 	 38.6129367351532
5	9	0	0	236 	 4 	 391.3548436164856 	 38.35281229019165
5	10	0	0	236 	 3 	 225.48292303085327 	 31.404630422592163
7	1	0	0	234 	 7 	 738.2156040668488 	 53.31735944747925
7	2	0	0	234 	 7 	 547.3984799385071 	 63.80640006065369
7	3	0	0	234 	 7 	 836.2244448661804 	 56.96677279472351
7	4	0	0	234 	 7 	 807.6584341526031 	 58.335872173309326
7	5	0	0	234 	 7 	 517.1999416351318 	 60.8717315196991
7	6	0	0	234 	 7 	 760.9656536579132 	 57.85225200653076
7	7	0	0	234 	 7 	 903.9613702297211 	 54.8215229511261
7	8	0	0	234 	 6 	 780.1954290866852 	 59.344892263412476
7	9	0	0	234 	 6 	 631.2770874500275 	 58.85441040992737
7	10	0	0	234 	 5 	 568.9162700176239 	 48.81994557380676
10	1	0	0	231 	 9 	 1444.7246029376984 	 84.69676542282104
10	2	0	0	231 	 10 	 1515.5681841373444 	 94.52430653572083
10	3	0	0	231 	 10 	 1532.545448064804 	 86.48833990097046
10	4	0	0	231 	 9 	 1310.4219298362732 	 77.132577419281
10	5	0	0	231 	 10 	 1475.3142001628876 	 86.06424236297607
10	6	0	0	231 	 9 	 1667.0126144886017 	 77.49974584579468
10	7	0	0	231 	 10 	 1782.648102760315 	 81.54850268363953
10	8	0	0	231 	 8 	 1092.139224767685 	 84.43161940574646
10	9	0	0	231 	 9 	 1303.5674271583557 	 87.37071514129639
10	10	0	0	231 	 8 	 1122.3064334392548 	 80.9730966091156
2	1	1	100	239 	 2 	 92.71541094779968 	 24.383257627487183
2	1	1	1000	239 	 2 	 95.45184993743896 	 24.766263723373413
2	1	1	10000	239 	 2 	 93.26614141464233 	 25.91442370414734
2	2	1	100	239 	 2 	 119.20663666725159 	 24.10453200340271
2	2	1	1000	239 	 2 	 118.68572998046875 	 27.688070058822632
2	2	1	10000	239 	 2 	 116.83805656433105 	 28.598140239715576
2	3	1	100	239 	 2 	 87.7060022354126 	 22.554186582565308
2	3	1	1000	239 	 2 	 91.44841480255127 	 23.207813501358032
2	3	1	10000	239 	 2 	 92.2454309463501 	 24.639753580093384
2	4	1	100	239 	 2 	 245.84069657325745 	 38.87572884559631
2	4	1	1000	239 	 2 	 190.7596755027771 	 31.258397579193115
2	4	1	10000	239 	 2 	 100.10747122764587 	 23.470446825027466
2	5	1	100	239 	 2 	 268.33370542526245 	 41.2322678565979
2	5	1	1000	239 	 2 	 92.27147555351257 	 23.372840881347656
2	5	1	10000	239 	 2 	 94.10325813293457 	 24.98847770690918
2	6	1	100	239 	 2 	 107.73782086372375 	 23.694838762283325
2	6	1	1000	239 	 2 	 109.51190757751465 	 24.44902229309082
2	6	1	10000	239 	 2 	 117.96922898292542 	 28.902019500732422
2	7	1	100	239 	 2 	 119.2262077331543 	 22.685905933380127
2	7	1	1000	239 	 2 	 116.8408613204956 	 22.69841504096985
