G000244975	0.22828738571716817
G000243395	0.23782738571716816
G000258175	0.2618873857171682
G000231055	0.24242738571716818
G000023865	0.2591473857171682
G000527075	0.23884738571716818
G000383795	0.21608166637293483
G000244955	0.2500742365852139
G000719975	0.25548798836099335
G900115565	0.23486419844291914
G000717335	0.2696807932840371
G000383915	0.2652107932840372
G000196835	0.2554807932840371
G000732925	0.25370079328403705
G000739085	0.23363605979242735
G000519205	0.2579860597924273
G000427825	0.2661268609615818
G000504245	0.3010685106730274
G000379465	0.3283656518482436
G000719115	0.3201356518482436
G000974445	0.3212856518482436
G001701025	0.31645565184824365
G000715895	0.3088656518482436
G000716595	0.29923565184824363
G000716755	0.2884956518482436
G000328705	0.29263565184824364
G000023245	0.2991156518482436
G000525635	0.29035565184824363
G000568255	0.30570565184824366
G000715825	0.29180565184824364
G000482865	0.30851565184824364
G000374445	0.3078256518482436
G000564855	0.3021356518482436
G900104505	0.3065256518482436
G001921215	0.3066356518482436
G001302585	0.3125056518482436
G000720955	0.29700565184824357
G900129375	0.28613565184824363
G000371785	0.3512856518482436
G000384035	0.3500056518482436
G000763095	0.33836565184824363
G000497205	0.3353856518482436
G000194155	0.3203956518482436
G000062885	0.3118556518482436
G000718005	0.31764565184824367
G001902615	0.35841565184824364
G001420995	0.3628356518482436
G000717175	0.33144565184824365
G000196675	0.3392956518482436
G000423625	0.3482056518482436
G000620785	0.34694565184824366
G000429025	0.35629565184824363
G000379625	0.3699356518482436
