	50076	510	80129	50395	156	160	3	6165	715	147	523	50070	80142	678	528	10	80152	45	560	521	6128	538	6168	6163	540	76	78	125	101
N10533	258.2175074411405	212.95941805953552	215.9178117880207	236.80756045790608	241.5760710116099	254.23879261368876	224.92691183097443	244.49807555603758	226.0934053174468	225.20860988873275	207.95850421103196	215.60548804149983	218.6908115417269	251.2661167414974	233.89639296111767	225.91301609899784	231.21011250336795	224.41333622317637	225.40289395976086	243.53726550747714	221.30091704588733	259.96087193677914	237.1168769874737	262.2148543193498	221.83741134267046	252.61881749172747	198.76650989223347	223.4191833567728	219.81286585913853
N10532	260.0604449911408	214.80235560953554	217.7607493380208	238.6504980079062	243.41900856160984	256.0817301636888	226.76984938097453	246.34101310603745	227.93634286744674	227.05154743873265	209.80144176103192	217.44842559149993	220.533749091727	253.1090542914974	235.73933051111769	227.7559536489979	233.05305005336805	226.25627377317633	227.24583150976076	245.38020305747708	223.1438545958874	261.80380948677924	238.9598145374737	264.0577918693501	223.68034889267037	254.4617550417274	200.60944744223343	225.26212090677296	221.65580340913857
N10531	256.4624637111405	211.2043743295357	214.1627680580207	235.05251672790598	239.82102728161001	252.48374888368878	223.17186810097462	242.74303182603748	224.33836158744674	223.45356615873268	206.20346048103193	213.85044431149998	216.9357678117269	249.51107301149722	232.14134923111774	224.15797236899792	229.45506877336808	222.6582924931764	223.64785022976088	241.78222177747725	219.5458733158874	258.2058282067792	235.36183325747373	260.4598105893499	220.08236761267023	250.86377376172757	197.01146616223355	221.66413962677288	218.0578221291386
N10530	255.29381117114065	210.03572178953573	212.9941155180208	233.88386418790608	238.6523747416099	251.31509634368877	222.00321556097444	241.5743792860376	223.1697090474465	222.2849136187326	205.03480794103197	212.68179177150003	215.76711527172705	248.3424204714972	230.97269669111765	222.98931982899794	228.2864162333682	221.48963995317638	222.47919768976095	240.61356923747738	218.3772207758874	257.0371756667792	234.19318071747364	259.2911580493499	218.91371507267024	249.6951212217274	195.84281362223348	220.49548708677304	216.88916958913865
N10527	262.9844933311406	217.72640394953567	220.6847976780208	241.57454634790625	246.34305690161	259.00577850368876	229.69389772097472	249.26506144603744	230.86039120744658	229.97559577873272	212.72549010103208	220.37247393149988	223.45779743172693	256.03310263149723	238.6633788511178	230.6800019889979	235.97709839336807	229.1803221131763	230.16987984976083	248.3042513974772	226.06790293588742	264.7278578267793	241.88386287747346	266.98184020935014	226.6043972326704	257.3858033817273	203.53349578223342	228.1861692467729	224.57985174913856
N10526	260.87974754114066	215.62165815953554	218.5800518880209	239.46980055790615	244.23831111161002	256.9010327136887	227.5891519309746	247.16031565603754	228.7556454174466	227.87084998873266	210.62074431103198	218.26772814149996	221.35305164172703	253.92835684149725	236.5586330611175	228.57525619899786	233.872352603368	227.07557632317636	228.06513405976094	246.19950560747725	223.9631571458873	262.62311203677933	239.77911708747354	264.87709441935	224.49965144267026	255.2810575917274	201.42874999223352	226.08142345677308	222.47510595913846
N10525	258.5541593611404	213.29606997953564	216.25446370802078	237.14421237790606	241.91272293160998	254.57544453368868	225.26356375097464	244.83472747603747	226.43005723744682	225.54526180873268	208.29515613103203	215.94213996149983	219.027463461727	251.6027686614972	234.23304488111773	226.24966801899785	231.54676442336802	224.74998814317635	225.73954587976078	243.87391742747727	221.6375689658873	260.2975238567792	237.4535289074736	262.55150623934986	222.17406326267027	252.95546941172736	199.10316181223337	223.7558352767729	220.14951777913856
N10524	257.49245122114064	212.23436183953564	215.1927555680208	236.08250423790608	240.85101479161003	253.51373639368867	224.20185561097472	243.77301933603746	225.36834909744667	224.48355366873272	207.23344799103202	214.88043182149994	217.96575532172693	250.5410605214973	233.17133674111764	225.18795987899796	230.48505628336792	223.6882800031765	224.677837739761	242.81220928747734	220.5758608258874	259.23581571677914	236.39182076747366	261.4897980993499	221.1123551226703	251.89376127172736	198.04145367223356	222.69412713677266	219.08780963913856
N10516	261.6873519611407	216.42926257953573	219.38765630802075	240.27740497790614	245.04591553160998	257.7086371336888	228.39675635097453	247.96792007603753	229.56324983744668	228.67845440873265	211.4283487310322	219.07533256149992	222.16065606172697	254.73596126149704	237.36623748111757	229.38286061899782	234.67995702336805	227.88318074317638	228.87273847976087	247.00711002747715	224.77076156588734	263.43071645677907	240.58672150747375	265.6846988393498	225.30725586267025	256.08866201172737	202.23635441223354	226.88902787677287	223.28271037913854
N10515	261.6873146211406	216.42922523953564	219.38761896802077	240.2773676379061	245.04587819160994	257.7085997936887	228.39671901097444	247.96788273603758	229.5632124974466	228.67841706873259	211.42831139103208	219.07529522149986	222.16061872172688	254.73592392149723	237.36620014111773	229.38282327899796	234.67991968336813	227.88314340317638	228.87270113976095	247.00707268747718	224.7707242258874	263.4306791167793	240.58668416747372	265.68466149935	225.3072185226704	256.0886246717274	202.23631707223365	226.8889905367729	223.2826730391387
N10514	259.4669965411406	214.2089071595355	217.16730088802075	238.0570495579061	242.82556011161003	255.4882817136887	226.17640093097447	245.74756465603735	227.34289441744664	226.45809898873264	209.20799331103206	216.85497714149997	219.94030064172685	252.5156058414973	235.14588206111767	227.16250519899788	232.459601603368	225.6628253231764	226.65238305976092	244.7867546074773	222.55040614588745	261.2103610367792	238.3663660874736	263.4643434193499	223.0869004426702	253.8683065917274	200.01599899223353	224.66867245677295	221.06235495913847
N10513	259.4432156811405	214.18512629953554	217.1435200280209	238.03326869790618	242.80177925161004	255.46450085368863	226.15262007097454	245.7237837960376	227.31911355744683	226.4343181287327	209.184212451032	216.83119628149993	219.916519781727	252.49182498149722	235.12210120111763	227.13872433899795	232.4358207433679	225.63904446317628	226.62860219976096	244.7629737474772	222.52662528588738	261.18658017677933	238.34258522747362	263.44056255935	223.06311958267017	253.84452573172743	199.99221813223343	224.64489159677274	221.0385740991385
N10511	262.6971440211407	217.43905463953547	220.3974483680208	241.28719703790622	246.05570759161003	258.7184291936886	229.4065484109745	248.97771213603758	230.5730418974466	229.68824646873273	212.438140791032	220.08512462149994	223.17044812172696	255.74575332149706	238.37602954111776	230.39265267899782	235.68974908336799	228.8929728031764	229.88253053976086	248.0169020874773	225.78055362588748	264.4405085167791	241.59651356747366	266.69449089934983	226.3170479226703	257.0984540717275	203.24614647223356	227.898819936773	224.29250243913847
N10510	264.3625987111406	219.1045093295357	222.0629030580207	242.95265172790607	247.72116228160988	260.38388388368867	231.07200310097465	250.64316682603751	232.23849658744663	231.3537011587327	214.10359548103202	221.75057931149993	224.8359028117269	257.4112080114972	240.04148423111775	232.05810736899795	237.35520377336812	230.55842749317642	231.5479852297608	249.68235677747725	227.4460083158874	266.1059632067793	243.26196825747363	268.3599455893501	227.9825026126704	258.76390876172763	204.9116011622333	229.56427462677306	225.9579571291385
N10507	266.26458143114087	221.00649204953567	223.96488577802066	244.85463444790616	249.6231450016099	262.28586660368865	232.97398582097458	252.54514954603746	234.1404793074466	233.2556838787327	216.00557820103194	223.65256203149994	226.73788553172702	259.31319073149723	241.9434669511176	233.96009008899784	239.25718649336798	232.4604102131764	233.44996794976092	251.5843394974772	229.34799103588733	268.00794592677937	245.16395097747372	270.26192830935	229.8844853326704	260.6658914817274	206.8135838822334	231.4662573467729	227.8599398491385
N10506	264.6034525811407	219.34536319953574	222.3037569280207	243.19350559790612	247.96201615161	260.6247377536888	231.3128569709748	250.88402069603737	232.47935045744663	231.59455502873263	214.34444935103207	221.99143318149993	225.07675668172692	257.6520618814972	240.28233810111772	232.29896123899798	237.59605764336814	230.79928136317642	231.78883909976085	249.92321064747708	227.68686218588738	266.3468170767792	243.50282212747376	268.60079945934996	228.2233564826703	259.0047626317275	205.15245503223343	229.80512849677294	226.19881099913857
N10505	264.4794250411407	219.22133565953578	222.17972938802075	243.06947805790622	247.83798861160992	260.50071021368865	231.1888294309745	250.75999315603747	232.3553229174467	231.47052748873273	214.22042181103197	221.86740564149983	224.95272914172702	257.52803434149735	240.1583105611177	232.17493369899785	237.472030103368	230.67525382317635	231.66481155976078	249.79918310747726	227.56283464588736	266.22278953677926	243.37879458747358	268.4767719193501	228.09932894267035	258.8807350917275	205.02842749223345	229.68110095677284	226.07478345913844
N10499	268.3525818111407	223.09449242953556	226.05288615802078	246.9426348279061	251.71114538160995	264.37386698368874	235.0619862009746	254.6331499260375	236.2284796874466	235.3436842587327	218.09357858103215	225.74056241149995	228.82588591172694	261.4011911114972	244.03146733111765	236.0480904689979	241.34518687336802	234.54841059317638	235.53796832976082	253.6723398774772	231.43599141588746	270.0959463067794	247.2519513574739	272.34992868934995	231.97248571267025	262.7538918617273	208.9015842622336	233.55425772677293	229.9479402291386
N10498	266.39928331114066	221.14119392953543	224.09958765802088	244.98933632790627	249.75784688160988	262.4205684836886	233.10868770097468	252.6798514260375	234.2751811874465	233.3903857587328	216.14028008103202	223.78726391149982	226.87258741172704	259.4478926114973	242.0781688311176	234.0947919689979	239.3918883733682	232.59511209317634	233.58466982976074	251.7190413774771	229.48269291588738	268.14264780677945	245.29865285747377	270.39663018935	230.01918721267026	260.8005933617273	206.94828576223352	231.60095922677283	227.99464172913844
N10497	266.18489627114053	220.9268068895357	223.88520061802083	244.774949287906	249.5434598416099	262.20618144368865	232.89430066097458	252.46546438603747	234.06079414744661	233.17599871873276	215.92589304103205	223.57287687149991	226.65820037172716	259.2335055714971	241.8637817911178	233.88040492899773	239.17750133336813	232.38072505317632	233.37028278976084	251.50465433747723	229.2683058758874	267.9282607667795	245.0842658174737	270.1822431493498	229.80480017267024	260.58620632172733	206.7338987222335	231.38657218677287	227.78025468913845
N10496	266.39594321114055	221.13785382953571	224.09624755802074	244.98599622790616	249.75450678161	262.4172283836887	233.10534760097448	252.67651132603746	234.27184108744663	233.38704565873266	216.13693998103201	223.7839238114999	226.86924731172695	259.4445525114974	242.07482873111763	234.0914518689979	239.38854827336806	232.59177199317637	233.58132972976082	251.71570127747725	229.47935281588732	268.1393077067793	245.29531275747374	270.39329008935005	230.0158471126703	260.79725326172763	206.9449456622334	231.59761912677283	227.99130162913855
N10493	257.7158284711405	212.45773908953558	215.41613281802074	236.30588148790622	241.07439204161	253.7371136436887	224.42523286097472	243.99639658603738	225.59172634744678	224.70693091873264	207.45682524103213	215.1038090715	218.18913257172696	250.76443777149706	233.39471399111773	225.41133712899787	230.70843353336804	223.91165725317634	224.90121498976092	243.0355865374771	220.7992380758874	259.4591929667794	236.61519801747363	261.71317534934985	221.33573237267032	252.11713852172744	198.26483092223347	222.917504386773	219.31118688913853
N10492	257.83088097114063	212.5727915895354	215.5311853180209	236.42093398790638	241.18944454161004	253.8521661436886	224.54028536097454	244.1114490860376	225.70677884744663	224.82198341873277	207.57187774103198	215.21886157149993	218.30418507172683	250.87949027149722	233.50976649111763	225.52638962899786	230.8234860333681	224.0267097531764	225.01626748976085	243.15063903747716	220.91429057588743	259.57424546677936	236.7302505174737	261.82822784935	221.45078487267025	252.23219102172754	198.37988342223358	223.032556886773	219.42623938913852
N10491	260.26230005114076	215.0042106695356	217.96260439802074	238.85235306790617	243.62086362160997	256.2835852236887	226.97170444097466	246.54286816603744	228.13819792744664	227.25340249873267	210.00329682103202	217.6502806514998	220.73560415172705	253.31090935149706	235.94118557111767	227.95780870899785	233.25490511336807	226.45812883317637	227.4476865697609	245.58205811747712	223.3457096558875	262.00566454677926	239.16166959747378	264.25964692935	223.88220395267035	254.66361010172733	200.81130250223345	225.463975966773	221.8576584691385
N10490	255.48127570114045	210.22318631953553	213.18158004802078	234.0713287179062	238.83983927160997	251.50256087368874	222.19068009097452	241.76184381603738	223.35717357744653	222.47237814873267	205.22227247103203	212.8692563015	215.95457980172694	248.52988500149732	231.16016122111765	223.17678435899788	228.47388076336807	221.6771044831764	222.6666622197607	240.80103376747724	218.56468530588745	257.2246401967793	234.38064524747364	259.47862257934986	219.10117960267024	249.8825857517274	196.0302781522334	220.68295161677295	217.0766341191386
N10481	268.0895198111404	222.83143042953566	225.78982415802082	246.67957282790616	251.44808338160996	264.1108049836888	234.79892420097477	254.37008792603748	235.96541768744666	235.0806222587327	217.83051658103201	225.4775004114999	228.5628239117269	261.13812911149734	243.76840533111786	235.78502846899787	241.082124873368	234.28534859317645	235.274906329761	253.40927787747734	231.17292941588738	269.8328843067793	246.9888893574737	272.08686668934996	231.70942371267043	262.49082986172743	208.63852226223352	233.29119572677288	229.6848782291384
N10480	268.0924413411406	222.83435195953564	225.79274568802072	246.68249435790608	251.45100491161	264.11372651368885	234.8018457309747	254.37300945603758	235.96833921744673	235.0835437887328	217.83343811103202	225.48042194149983	228.56574544172705	261.14105064149715	243.77132686111764	235.78794999899785	241.08504640336804	234.28827012317643	235.27782785976086	253.4121994074773	231.17585094588733	269.8358058367793	246.99181088747378	272.0897882193498	231.7123452426702	262.4937513917276	208.64144379223362	233.29411725677298	229.68779975913853
N10479	268.29947810114066	223.04138871953572	225.99978244802077	246.8895311179063	251.65804167160988	264.3207632736886	235.00888249097457	254.58004621603752	236.17537597744672	235.29058054873275	218.04047487103196	225.68745870149996	228.77278220172687	261.34808740149725	243.97836362111764	235.9949867589979	241.2920831633681	234.49530688317637	235.48486461976077	253.61923616747714	231.38288770588747	270.04284259677934	247.1988476474738	272.2968249793499	231.91938200267035	262.7007881517273	208.84848055223338	233.50115401677297	229.8948365191385
N10478	268.8193621011404	223.56127271953565	226.51966644802084	247.40941511790626	252.17792567160993	264.84064727368883	235.5287664909745	255.09993021603745	236.69525997744663	235.81046454873274	218.56035887103215	226.2073427014998	229.29266620172686	261.8679714014972	244.4982476211176	236.51487075899783	241.81196716336817	235.0151908831764	236.0047486197609	254.13912016747716	231.90277170588737	270.5627265967794	247.7187316474737	272.8167089793497	232.43926600267042	263.22067215172734	209.3683645522334	234.02103801677293	230.41472051913865
N10477	266.89332219114056	221.6352328095354	224.59362653802083	245.48337520790602	250.25188576161003	262.9146073636886	233.60272658097475	253.17389030603746	234.76922006744672	233.88442463873267	216.63431896103197	224.28130279149988	227.36662629172693	259.94193149149737	242.57220771111767	234.58883084899782	239.88592725336812	233.08915097317643	234.07870870976095	252.2130802574772	229.9767317958875	268.63668668677917	245.79269173747366	270.89066906934994	230.5132260926704	261.2946322417275	207.44232464223342	232.09499810677272	228.4886806091385
N10476	264.7869950311404	219.52890564953566	222.48729937802074	243.37704804790602	248.14555860161	260.8082802036887	231.49639942097443	251.06756314603734	232.66289290744663	231.77809747873275	214.527991801032	222.1749756314999	225.2602991317269	257.8356043314972	240.46588055111772	232.4825036889979	237.77960009336803	230.9828238131764	231.97238154976085	250.10675309747722	227.87040463588738	266.5303595267793	243.68636457747354	268.78434190935013	228.40689893267023	259.1883050817275	205.33599748223332	229.98867094677274	226.38235344913855
N10475	259.5639402911407	214.30585090953562	217.2642446380208	238.1539933079063	242.92250386160993	255.5852254636887	226.27334468097462	245.8445084060375	227.43983816744677	226.55504273873274	209.30493706103204	216.95192089149995	220.03724439172697	252.6125495914973	235.2428258111177	227.25944894899786	232.556545353368	225.7597690731764	226.749326809761	244.8836983574772	222.64734989588752	261.3073047867791	238.46330983747373	263.5612871693499	223.18384419267025	253.96525034172745	200.11294274223346	224.76561620677296	221.15929870913865
N10473	256.34611046114054	211.08802107953565	214.0464148080208	234.93616347790618	239.70467403160995	252.36739563368863	223.0555148509745	242.62667857603756	224.22200833744657	223.3372129087327	206.08710723103212	213.73409106149975	216.81941456172706	249.39471976149724	232.02499598111766	224.04161911899786	229.33871552336805	222.54193924317633	223.53149697976087	241.66586852747722	219.42952006588737	258.08947495677927	235.24548000747384	260.34345733934975	219.9660143626705	250.7474205117274	196.8951129122335	221.54778637677276	217.9414688791384
N10472	254.4525296011406	209.19444021953555	212.15283394802077	233.04258261790622	237.81109317160997	250.47381477368867	221.1619339909744	240.73309771603755	222.32842747744667	221.44363204873267	204.193526371032	211.84051020149982	214.92583370172704	247.50113890149743	230.13141512111773	222.14803825899799	227.44513466336792	220.64835838317643	221.6379161197609	239.77228766747726	217.53593920588742	256.19589409677917	233.35189914747377	258.44987647935	218.0724335026704	248.85383965172736	195.0015320522334	219.65420551677286	216.04788801913864
N10470	260.5036318011406	215.24554241953544	218.20393614802086	239.09368481790614	243.86219537160997	256.52491697368873	227.21303619097472	246.7841999160374	228.37952967744675	227.49473424873278	210.24462857103194	217.89161240149997	220.97693590172702	253.55224110149715	236.18251732111776	228.19914045899793	233.4962368633681	226.69946058317632	227.6890183197609	245.8233898674772	223.58704140588742	262.2469962967793	239.40300134747366	264.5009786793499	224.12353570267032	254.90494185172736	201.05263425223345	225.7053077167729	222.09899021913856
N10469	261.0166776011407	215.7585882195357	218.7169819480207	239.60673061790615	244.37524117161	257.0379627736886	227.72608199097465	247.29724571603754	228.89257547744654	228.00778004873268	210.75767437103204	218.40465820149993	221.48998170172686	254.06528690149747	236.69556312111754	228.71218625899806	234.00928266336797	227.21250638317647	228.2020641197608	246.33643566747722	224.1000872058873	262.7600420967792	239.91604714747362	265.0140244793499	224.63658150267037	255.41798765172737	201.56568005223343	226.21835351677288	222.61203601913846
N10466	257.85901163114073	212.6009222495356	215.55931597802075	236.44906464790606	241.21757520161003	253.88029680368865	224.56841602097444	244.1395797460375	225.73490950744664	224.85011407873276	207.60000840103217	215.24699223149986	218.33231573172688	250.9076209314973	233.53789715111765	225.55452028899782	230.85161669336796	224.05484041317635	225.04439814976084	243.17876969747724	220.9424212358874	259.60237612677935	236.75838117747375	261.85635850934983	221.4789155326703	252.26032168172748	198.40801408223348	223.06068754677295	219.45437004913867
N10465	259.1266591011406	213.8685697195356	216.8269634480208	237.7167121179062	242.48522267161	255.14794427368867	225.8360634909746	245.40722721603768	227.00255697744663	226.11776154873272	208.86765587103207	216.51463970149985	219.59996320172695	252.17526840149728	234.80554462111766	226.82216775899795	232.11926416336806	225.3224878831764	226.31204561976085	244.44641716747725	222.21006870588744	260.8700235967792	238.0260286474736	263.12400597935004	222.74656300267034	253.52796915172746	199.6756615522335	224.32833501677285	220.72201751913846
N10464	259.7359003211408	214.47781093953571	217.4362046680208	238.3259533379061	243.09446389160993	255.75718549368878	226.4453047109745	246.0164684360375	227.61179819744675	226.72700276873272	209.47689709103193	217.1238809215001	220.20920442172698	252.78450962149725	235.41478584111775	227.43140897899784	232.72850538336812	225.93172910317634	226.92128683976082	245.05565838747748	222.8193099258874	261.4792648167793	238.63526986747365	263.73324719935	223.35580422267043	254.13721037172743	200.28490277223352	224.93757623677286	221.33125873913846
N10449	262.9883828511407	217.73029346953558	220.68868719802083	241.57843586790614	246.3469464216099	259.00966802368873	229.6977872409746	249.2689509660375	230.86428072744675	229.97948529873267	212.72937962103214	220.37636345149997	223.4616869517269	256.0369921514974	238.6672683711176	230.68389150899782	235.98098791336793	229.18421163317635	230.1737693697608	248.30814091747717	226.0717924558875	264.73174734677934	241.88775239747383	266.9857297293499	226.6082867526702	257.38969290172736	203.5373853022336	228.19005876677278	224.58374126913864
N10448	262.4136078011405	217.1555184195356	220.1139121480208	241.00366081790602	245.77217137161	258.43489297368865	229.12301219097472	248.69417591603752	230.28950567744667	229.4047102487327	212.15460457103205	219.80158840149986	222.88691190172707	255.4622171014974	238.09249332111753	230.1091164589979	235.40621286336798	228.60943658317632	229.59899431976086	247.7333658674773	225.4970174058875	264.1569722967794	241.31297734747375	266.41095467934997	226.03351170267024	256.81491785172744	202.96261025223336	227.61528371677278	224.00896621913856
N10447	262.5218147611405	217.2637253795356	220.22211910802076	241.11186777790607	245.88037833161	258.54309993368867	229.23121915097454	248.80238287603746	230.39771263744686	229.51291720873277	212.26281153103196	219.90979536149996	222.99511886172706	255.5704240614973	238.20070028111766	230.21732341899778	235.51441982336803	228.7176435431764	229.70720127976074	247.84157282747714	225.6052243658875	264.2651792567791	241.42118430747365	266.51916163934976	226.14171866267046	256.92312481172746	203.07081721223352	227.72349067677297	224.1171731791385
N10445	262.96283222114056	217.70474283953558	220.66313656802075	241.55288523790605	246.32139579160997	258.98411739368873	229.67223661097455	249.24340033603755	230.83873009744676	229.95393466873273	212.70382899103205	220.35081282149991	223.43613632172696	256.0114415214972	238.6417177411177	230.658340878998	235.955437283368	229.15866100317643	230.14821873976086	248.28259028747712	226.04624182588728	264.70619671677946	241.86220176747366	266.96017909935	226.5827361226703	257.3641422717274	203.51183467223348	228.16450813677287	224.5581906391385
N10444	263.0586022511406	217.80051286953542	220.75890659802084	241.64865526790612	246.41716582160996	259.0798874236886	229.76800664097456	249.3391703660374	230.9345001274466	230.0497046987328	212.79959902103224	220.4465828515	223.53190635172695	256.1072115514973	238.7374877711177	230.75411090899786	236.0512073133681	229.2544310331763	230.24398876976088	248.37836031747725	226.14201185588738	264.80196674677944	241.95797179747362	267.0559491293499	226.67850615267034	257.45991230172746	203.6076047022334	228.26027816677282	224.65396066913843
N10441	262.2787502411405	217.02066085953575	219.9790545880208	240.86880325790614	245.63731381161	258.3000354136887	228.9881546309747	248.55931835603755	230.15464811744647	229.26985268873267	212.0197470110321	219.66673084149994	222.75205434172696	255.32735954149737	237.9576357611177	229.9742588989978	235.271355303368	228.47457902317643	229.46413675976092	247.59850830747726	225.3621598458873	264.0221147367794	241.1781197874738	266.27609711934986	225.89865414267047	256.6800602917275	202.82775269223333	227.48042615677278	223.8741086591385
N10440	263.0067075311405	217.74861814953564	220.70701187802072	241.59676054790629	246.36527110160992	259.0279927036887	229.7161119209745	249.2872756460374	230.8826054074467	229.99780997873268	212.74770430103197	220.39468813149986	223.48001163172685	256.05531683149735	238.68559305111768	230.70221618899788	235.999312593368	229.20253631317647	230.19209404976073	248.32646559747715	226.09011713588748	264.7500720267793	241.90607707747367	267.00405440934986	226.62661143267036	257.40801758172745	203.55570998223342	228.20838344677313	224.6020659491385
N10439	262.35610177114074	217.0980123895357	220.05640611802067	240.9461547879061	245.71466534160987	258.3773869436887	229.06550616097445	248.6366698860375	230.23199964744663	229.3472042187327	212.097098541032	219.7440823714999	222.82940587172692	255.40471107149716	238.03498729111772	230.05161042899783	235.34870683336806	228.55193055317642	229.54148828976082	247.67585983747722	225.43951137588743	264.0994662667793	241.2554713174737	266.3534486493499	225.97600567267037	256.7574118217274	202.9051042222336	227.55777768677294	223.95146018913852
N10435	262.29521534114076	217.03712595953562	219.99551968802078	240.88526835790606	245.6537789116101	258.3165005136887	229.00461973097455	248.57578345603753	230.17111321744665	229.2863177887327	212.03621211103194	219.6831959414999	222.76851944172697	255.34382464149715	237.97410086111776	229.99072399899785	235.28782040336796	228.49104412317632	229.48060185976104	247.61497340747718	225.37862494588734	264.03857983677926	241.1945848874737	266.29256221935003	225.91511924267022	256.69652539172733	202.84421779223342	227.49689125677304	223.8905737591386
N10434	262.6776553611406	217.4195659795356	220.3779597080207	241.26770837790608	246.03621893161005	258.6989405336887	229.38705975097466	248.9582234760375	230.55355323744675	229.66875780873278	212.41865213103205	220.06563596149994	223.15095946172696	255.72626466149737	238.35654088111767	230.3731640189978	235.67026042336806	228.87348414317648	229.86304187976089	247.9974134274773	225.76106496588744	264.4210198567793	241.57702490747377	266.6750022393499	226.29755926267018	257.0789654117274	203.22665781223355	227.87933127677306	224.2730137791384
